Date,Employee_ID,Department,Role,Shift,Workload_Index,Past_Absence_Count,Absent_Flag,Hours_Lost,Absence_Reason,Seasonal_Factor,Absenteeism_Probability
2023-07-06,EMP_0150,QC,Helper,Evening,80,6,False,0,None,0.15,0.35333333333333333
2023-08-12,EMP_0143,HR,Operator,Night,70,3,False,0,None,0.15,0.42000000000000004
2023-11-09,EMP_0098,Production,Manager,Evening,80,6,True,0,Sick,0.1,0.26333333333333336
2023-08-16,EMP_0185,QC,Supervisor,Morning,90,8,True,4,Family,0.15,0.3666666666666667
2023-02-14,EMP_0266,Maintenance,Helper,Evening,80,8,False,0,None,0.0,0.20333333333333334
2023-06-06,EMP_0036,QC,Supervisor,Morning,70,6,False,0,None,0.15,0.30000000000000004
2023-08-06,EMP_0291,QC,Supervisor,Morning,80,7,False,0,None,0.15,0.33333333333333337
2023-04-06,EMP_0155,Maintenance,Supervisor,Morning,80,5,False,0,None,0.0,0.18333333333333335
2023-08-21,EMP_0202,HR,Helper,Evening,70,8,False,0,None,0.15,0.32
2023-01-26,EMP_0033,Maintenance,Operator,Night,90,7,True,8,Sick,0.0,0.33666666666666667
2023-12-26,EMP_0033,Logistics,Manager,Night,100,3,True,4,Personal,0.1,0.4
2023-04-12,EMP_0224,Maintenance,Technician,Evening,70,8,False,0,None,0.0,0.18
2023-06-23,EMP_0257,HR,Technician,Night,60,10,True,0,Sick,0.15,0.3666666666666667
2023-09-05,EMP_0177,QC,Helper,Morning,70,9,False,0,None,0.0,0.17
2023-10-04,EMP_0060,Maintenance,Operator,Morning,100,1,False,0,None,0.0,0.30000000000000004
2023-03-19,EMP_0300,Maintenance,Technician,Morning,80,5,False,0,None,0.0,0.21333333333333332
2023-04-03,EMP_0128,Production,Supervisor,Morning,80,0,False,0,None,0.0,0.18333333333333335
2023-08-28,EMP_0033,HR,Supervisor,Evening,100,11,False,0,None,0.15,0.4
2023-03-11,EMP_0222,Maintenance,Manager,Evening,70,7,False,0,None,0.0,0.13
2023-11-16,EMP_0223,Sales,Technician,Evening,100,4,False,0,None,0.1,0.38
2023-03-30,EMP_0039,Sales,Manager,Evening,100,5,True,0,Sick,0.0,0.23
2023-09-17,EMP_0177,Sales,Technician,Night,90,0,False,0,None,0.0,0.31666666666666665
2023-04-17,EMP_0073,Production,Operator,Evening,80,7,False,0,None,0.0,0.23333333333333334
2023-05-21,EMP_0135,Maintenance,Supervisor,Evening,90,0,False,0,None,0.0,0.21666666666666667
2023-02-08,EMP_0150,Maintenance,Technician,Night,90,5,False,0,None,0.0,0.31666666666666665
2023-02-13,EMP_0016,Logistics,Operator,Morning,60,9,True,8,Sick,0.0,0.16666666666666669
2023-09-12,EMP_0077,Logistics,Supervisor,Evening,80,1,False,0,None,0.0,0.18333333333333335
2023-02-24,EMP_0279,Production,Technician,Night,90,2,True,0,Sick,0.0,0.31666666666666665
2023-12-30,EMP_0279,HR,Operator,Evening,80,10,True,0,Sick,0.1,0.33333333333333337
2023-02-03,EMP_0232,HR,Operator,Night,100,3,True,0,Family,0.0,0.37
2023-04-27,EMP_0047,Sales,Helper,Morning,60,0,True,0,Sick,0.0,0.1366666666666667
2023-10-01,EMP_0064,Sales,Technician,Morning,100,1,False,0,None,0.0,0.28
2023-11-20,EMP_0282,Maintenance,Helper,Evening,90,3,False,0,None,0.1,0.33666666666666667
2023-04-26,EMP_0020,Production,Technician,Night,60,4,False,0,None,0.0,0.21666666666666667
2023-07-12,EMP_0299,Production,Operator,Evening,70,3,False,0,None,0.15,0.35
2023-07-16,EMP_0146,Sales,Technician,Evening,90,11,False,0,None,0.15,0.3966666666666666
2023-10-09,EMP_0045,Maintenance,Helper,Night,90,9,True,8,Sick,0.0,0.30666666666666664
2023-02-09,EMP_0223,Sales,Operator,Evening,80,3,False,0,None,0.0,0.23333333333333334
2023-08-30,EMP_0035,QC,Supervisor,Night,70,2,False,0,None,0.15,0.37
2023-04-22,EMP_0019,Logistics,Helper,Evening,90,2,True,0,Sick,0.0,0.2366666666666667
2023-07-14,EMP_0112,Logistics,Manager,Evening,60,3,False,0,None,0.15,0.2466666666666667
2023-01-24,EMP_0221,HR,Supervisor,Evening,80,0,False,0,None,0.0,0.18333333333333335
2023-06-30,EMP_0201,HR,Supervisor,Evening,70,4,False,0,None,0.15,0.30000000000000004
2023-11-14,EMP_0172,Sales,Operator,Evening,80,5,False,0,None,0.1,0.33333333333333337
2023-12-23,EMP_0068,Production,Technician,Morning,90,3,True,0,Sick,0.1,0.3466666666666667
2023-01-03,EMP_0214,Production,Manager,Morning,90,2,True,0,Sick,0.0,0.19666666666666666
2023-08-27,EMP_0258,HR,Supervisor,Morning,80,4,False,0,None,0.15,0.33333333333333337
2023-01-25,EMP_0105,HR,Technician,Morning,70,10,False,0,None,0.0,0.18
2023-02-16,EMP_0217,Logistics,Supervisor,Morning,90,4,False,0,None,0.0,0.21666666666666667
2023-11-06,EMP_0185,Maintenance,Helper,Night,80,9,False,0,None,0.1,0.3733333333333333
2023-07-21,EMP_0199,QC,Helper,Night,60,9,True,0,Personal,0.15,0.3566666666666667
2023-08-02,EMP_0137,Logistics,Operator,Night,70,8,False,0,None,0.15,0.42000000000000004
2023-05-03,EMP_0233,HR,Helper,Morning,90,3,True,0,Personal,0.0,0.2366666666666667
2023-03-22,EMP_0237,Production,Helper,Evening,100,6,False,0,None,0.0,0.27
2023-07-17,EMP_0232,HR,Technician,Evening,100,8,False,0,None,0.15,0.42999999999999994
2023-03-22,EMP_0150,Logistics,Supervisor,Evening,60,3,True,0,Sick,0.0,0.1166666666666667
2023-11-04,EMP_0031,HR,Operator,Evening,70,6,True,0,Family,0.1,0.30000000000000004
2023-07-11,EMP_0025,Logistics,Helper,Night,80,3,True,4,Sick,0.15,0.42333333333333334
2023-12-05,EMP_0075,Sales,Operator,Night,90,1,True,0,Family,0.1,0.43666666666666665
2023-07-08,EMP_0038,HR,Operator,Evening,60,5,False,0,None,0.15,0.31666666666666665
2023-06-17,EMP_0173,Sales,Technician,Evening,60,5,False,0,None,0.15,0.29666666666666663
2023-01-13,EMP_0154,Production,Operator,Night,100,10,False,0,None,0.0,0.37
2023-02-12,EMP_0065,HR,Helper,Morning,90,7,True,0,Sick,0.0,0.2366666666666667
2023-01-22,EMP_0216,Logistics,Operator,Evening,80,7,False,0,None,0.0,0.23333333333333334
2023-04-24,EMP_0077,Maintenance,Operator,Morning,90,7,False,0,None,0.0,0.26666666666666666
2023-05-04,EMP_0095,Production,Supervisor,Night,70,11,True,0,Sick,0.0,0.22
2023-04-07,EMP_0004,Logistics,Operator,Evening,80,7,False,0,None,0.0,0.23333333333333334
2023-02-28,EMP_0293,Production,Operator,Night,80,10,True,0,Sick,0.0,0.30333333333333334
2023-02-16,EMP_0017,HR,Supervisor,Morning,80,6,False,0,None,0.0,0.18333333333333335
2023-03-20,EMP_0258,Maintenance,Operator,Morning,70,7,False,0,None,0.0,0.2
2023-01-29,EMP_0084,Maintenance,Technician,Night,70,7,False,0,None,0.0,0.25
2023-08-06,EMP_0053,Logistics,Supervisor,Evening,80,9,False,0,None,0.15,0.33333333333333337
2023-11-21,EMP_0261,Production,Technician,Evening,100,3,False,0,None,0.1,0.38
2023-08-07,EMP_0211,Production,Supervisor,Night,80,2,True,0,Personal,0.15,0.4033333333333333
2023-07-27,EMP_0055,Production,Helper,Evening,80,9,False,0,None,0.15,0.35333333333333333
2023-10-22,EMP_0165,Sales,Supervisor,Evening,70,8,False,0,None,0.0,0.15000000000000002
2023-05-28,EMP_0010,QC,Operator,Evening,80,4,False,0,None,0.0,0.23333333333333334
2023-10-17,EMP_0157,Production,Manager,Evening,90,8,False,0,None,0.0,0.19666666666666666
2023-12-18,EMP_0232,Sales,Supervisor,Night,80,3,True,0,Sick,0.1,0.35333333333333333
2023-03-06,EMP_0262,QC,Operator,Morning,70,10,False,0,None,0.0,0.2
2023-05-30,EMP_0201,QC,Manager,Evening,100,8,True,0,Family,0.0,0.23
2023-10-11,EMP_0145,HR,Technician,Morning,80,8,False,0,None,0.0,0.21333333333333332
2023-06-13,EMP_0109,Sales,Operator,Evening,100,5,True,0,Emergency,0.15,0.44999999999999996
2023-06-25,EMP_0131,Maintenance,Supervisor,Night,80,1,False,0,None,0.15,0.4033333333333333
2023-09-01,EMP_0233,Sales,Operator,Evening,90,3,False,0,None,0.0,0.26666666666666666
2023-04-03,EMP_0246,Production,Technician,Evening,80,11,False,0,None,0.0,0.21333333333333332
2023-09-30,EMP_0143,Production,Operator,Evening,80,7,False,0,None,0.0,0.23333333333333334
2023-02-08,EMP_0149,Sales,Helper,Night,70,0,False,0,None,0.0,0.24
2023-03-10,EMP_0019,Logistics,Manager,Evening,60,1,False,0,None,0.0,0.09666666666666668
2023-11-14,EMP_0033,Logistics,Supervisor,Night,80,6,False,0,None,0.1,0.35333333333333333
2023-05-18,EMP_0007,Logistics,Supervisor,Morning,90,7,False,0,None,0.0,0.21666666666666667
2023-06-23,EMP_0115,Sales,Supervisor,Night,80,10,False,0,None,0.15,0.4033333333333333
2023-08-26,EMP_0252,Maintenance,Supervisor,Morning,70,5,False,0,None,0.15,0.30000000000000004
2023-04-17,EMP_0083,Sales,Helper,Night,80,8,True,8,Sick,0.0,0.2733333333333333
2023-12-04,EMP_0208,Production,Technician,Night,90,10,False,0,None,0.1,0.41666666666666663
2023-05-03,EMP_0276,HR,Helper,Evening,90,11,False,0,None,0.0,0.2366666666666667
2023-04-17,EMP_0046,Maintenance,Helper,Morning,100,10,True,0,Family,0.0,0.27
2023-07-05,EMP_0058,Logistics,Manager,Morning,60,10,False,0,None,0.15,0.2466666666666667
2023-11-06,EMP_0084,QC,Operator,Evening,60,5,True,4,Sick,0.1,0.2666666666666667
2023-08-30,EMP_0094,Sales,Helper,Evening,80,4,False,0,None,0.15,0.35333333333333333
2023-07-21,EMP_0272,Sales,Operator,Evening,100,3,False,0,None,0.15,0.44999999999999996
2023-03-24,EMP_0239,HR,Manager,Morning,70,11,False,0,None,0.0,0.13
2023-10-10,EMP_0010,Production,Supervisor,Evening,80,9,False,0,None,0.0,0.18333333333333335
2023-02-21,EMP_0236,Sales,Manager,Evening,90,6,False,0,None,0.0,0.19666666666666666
2023-12-18,EMP_0228,Sales,Helper,Evening,90,9,False,0,None,0.1,0.33666666666666667
2023-10-22,EMP_0185,Logistics,Helper,Morning,70,5,False,0,None,0.0,0.17
2023-04-19,EMP_0127,Logistics,Technician,Evening,80,0,True,0,Family,0.0,0.21333333333333332
2023-03-17,EMP_0244,Maintenance,Manager,Evening,90,5,False,0,None,0.0,0.19666666666666666
2023-10-12,EMP_0095,HR,Supervisor,Morning,80,3,False,0,None,0.0,0.18333333333333335
2023-04-22,EMP_0133,HR,Manager,Morning,70,1,False,0,None,0.0,0.13
2023-05-14,EMP_0233,Production,Manager,Evening,90,0,False,0,None,0.0,0.19666666666666666
2023-05-06,EMP_0082,QC,Technician,Morning,70,9,False,0,None,0.0,0.18
2023-04-25,EMP_0079,Maintenance,Operator,Evening,70,6,False,0,None,0.0,0.2
2023-09-04,EMP_0064,Logistics,Helper,Morning,70,11,False,0,None,0.0,0.17
2023-06-01,EMP_0006,Logistics,Manager,Evening,80,0,False,0,None,0.15,0.31333333333333335
2023-01-19,EMP_0231,Logistics,Manager,Night,80,1,False,0,None,0.0,0.23333333333333334
2023-12-20,EMP_0289,Sales,Technician,Night,80,0,False,0,None,0.1,0.3833333333333333
2023-09-02,EMP_0275,QC,Operator,Evening,70,9,False,0,None,0.0,0.2
2023-01-17,EMP_0071,Production,Supervisor,Night,70,6,False,0,None,0.0,0.22
2023-11-10,EMP_0164,Maintenance,Helper,Night,80,0,False,0,None,0.1,0.3733333333333333
2023-06-20,EMP_0041,HR,Operator,Evening,60,4,False,0,None,0.15,0.31666666666666665
2023-10-09,EMP_0139,Maintenance,Supervisor,Evening,70,0,True,0,Emergency,0.0,0.15000000000000002
2023-04-03,EMP_0170,Logistics,Manager,Morning,90,2,False,0,None,0.0,0.19666666666666666
2023-04-28,EMP_0032,Maintenance,Helper,Night,90,1,False,0,None,0.0,0.30666666666666664
2023-09-28,EMP_0052,Sales,Helper,Morning,80,2,True,4,Sick,0.0,0.20333333333333334
2023-02-17,EMP_0163,HR,Technician,Night,70,7,True,0,Personal,0.0,0.25
2023-10-19,EMP_0021,Production,Technician,Evening,90,1,False,0,None,0.0,0.24666666666666665
2023-11-18,EMP_0049,Maintenance,Supervisor,Night,80,10,False,0,None,0.1,0.35333333333333333
2023-08-22,EMP_0140,Maintenance,Manager,Morning,70,10,True,0,Sick,0.15,0.28
2023-03-03,EMP_0042,QC,Technician,Night,80,10,False,0,None,0.0,0.2833333333333333
2023-04-06,EMP_0118,HR,Manager,Morning,60,0,False,0,None,0.0,0.09666666666666668
2023-12-14,EMP_0173,Sales,Technician,Morning,80,3,True,0,Sick,0.1,0.31333333333333335
2023-05-16,EMP_0179,QC,Supervisor,Night,80,6,False,0,None,0.0,0.25333333333333335
2023-11-10,EMP_0163,Logistics,Technician,Evening,90,10,True,4,Sick,0.1,0.3466666666666667
2023-03-12,EMP_0108,HR,Manager,Morning,80,9,False,0,None,0.0,0.16333333333333333
2023-08-03,EMP_0070,HR,Supervisor,Evening,80,9,False,0,None,0.15,0.33333333333333337
2023-09-02,EMP_0016,Maintenance,Technician,Evening,80,5,True,4,Personal,0.0,0.21333333333333332
2023-01-16,EMP_0171,Maintenance,Technician,Morning,70,10,False,0,None,0.0,0.18
2023-04-04,EMP_0250,Production,Helper,Evening,90,0,False,0,None,0.0,0.2366666666666667
2023-08-06,EMP_0129,Sales,Operator,Evening,80,0,True,0,Family,0.15,0.3833333333333333
2023-03-03,EMP_0025,Maintenance,Technician,Evening,80,0,False,0,None,0.0,0.21333333333333332
2023-06-22,EMP_0146,Logistics,Manager,Evening,90,10,False,0,None,0.15,0.3466666666666667
2023-12-22,EMP_0216,Sales,Manager,Night,90,6,True,4,Family,0.1,0.3666666666666667
2023-11-22,EMP_0258,HR,Manager,Morning,90,0,False,0,None,0.1,0.2966666666666667
2023-01-28,EMP_0178,Maintenance,Helper,Morning,70,4,False,0,None,0.0,0.17
2023-04-06,EMP_0237,Logistics,Operator,Night,70,1,False,0,None,0.0,0.27
2023-06-25,EMP_0189,HR,Manager,Morning,70,7,False,0,None,0.15,0.28
2023-09-12,EMP_0296,Logistics,Technician,Evening,100,1,False,0,None,0.0,0.28
2023-09-21,EMP_0163,HR,Supervisor,Night,70,10,False,0,None,0.0,0.22
2023-10-03,EMP_0004,Production,Manager,Morning,100,9,False,0,None,0.0,0.23
2023-12-31,EMP_0064,HR,Operator,Night,80,0,False,0,None,0.1,0.4033333333333333
2023-10-18,EMP_0230,Maintenance,Technician,Night,60,10,False,0,None,0.0,0.21666666666666667
2023-10-31,EMP_0069,Production,Technician,Morning,70,0,True,8,Sick,0.0,0.18
2023-12-22,EMP_0242,HR,Supervisor,Morning,60,2,False,0,None,0.1,0.21666666666666667
2023-01-03,EMP_0300,Maintenance,Technician,Morning,80,8,False,0,None,0.0,0.21333333333333332
2023-03-09,EMP_0235,HR,Technician,Morning,100,9,False,0,None,0.0,0.28
2023-03-02,EMP_0114,Sales,Operator,Evening,80,1,True,8,Personal,0.0,0.23333333333333334
2023-07-02,EMP_0164,QC,Technician,Evening,80,4,False,0,None,0.15,0.3633333333333333
2023-09-25,EMP_0237,QC,Helper,Morning,80,5,False,0,None,0.0,0.20333333333333334
2023-01-14,EMP_0069,Production,Helper,Evening,60,6,False,0,None,0.0,0.1366666666666667
2023-07-01,EMP_0266,Maintenance,Manager,Morning,80,4,False,0,None,0.15,0.31333333333333335
2023-12-09,EMP_0263,Maintenance,Supervisor,Morning,80,9,False,0,None,0.1,0.2833333333333333
2023-12-05,EMP_0281,Maintenance,Helper,Night,90,7,False,0,None,0.1,0.4066666666666666
2023-08-02,EMP_0001,Sales,Helper,Morning,80,1,False,0,None,0.15,0.35333333333333333
2023-04-22,EMP_0041,Maintenance,Manager,Evening,60,7,False,0,None,0.0,0.09666666666666668
2023-04-28,EMP_0248,Sales,Manager,Morning,80,9,False,0,None,0.0,0.16333333333333333
2023-04-04,EMP_0163,QC,Helper,Morning,90,1,False,0,None,0.0,0.2366666666666667
2023-10-19,EMP_0080,Maintenance,Manager,Evening,60,10,False,0,None,0.0,0.09666666666666668
2023-05-30,EMP_0246,Maintenance,Manager,Evening,90,3,True,8,Sick,0.0,0.19666666666666666
2023-04-26,EMP_0229,Sales,Technician,Night,70,10,False,0,None,0.0,0.25
2023-08-27,EMP_0156,HR,Operator,Evening,80,8,True,8,Family,0.15,0.3833333333333333
2023-06-28,EMP_0011,Maintenance,Operator,Evening,60,6,False,0,None,0.15,0.31666666666666665
2023-11-09,EMP_0261,QC,Supervisor,Morning,80,3,False,0,None,0.1,0.2833333333333333
2023-08-19,EMP_0282,Production,Manager,Night,80,9,False,0,None,0.15,0.3833333333333333
2023-12-16,EMP_0198,Maintenance,Helper,Night,70,6,False,0,None,0.1,0.33999999999999997
2023-12-30,EMP_0269,Maintenance,Supervisor,Morning,70,7,False,0,None,0.1,0.25
2023-02-21,EMP_0281,Production,Manager,Evening,80,8,False,0,None,0.0,0.16333333333333333
2023-10-23,EMP_0005,Maintenance,Technician,Night,70,7,True,0,Sick,0.0,0.25
2023-04-03,EMP_0072,Production,Supervisor,Morning,70,3,True,0,Sick,0.0,0.15000000000000002
2023-04-11,EMP_0240,Production,Helper,Morning,70,5,False,0,None,0.0,0.17
2023-12-10,EMP_0116,Logistics,Manager,Night,70,11,True,0,Personal,0.1,0.30000000000000004
2023-10-29,EMP_0023,Maintenance,Operator,Night,90,7,True,0,Personal,0.0,0.33666666666666667
2023-12-21,EMP_0103,QC,Technician,Night,60,9,True,0,Family,0.1,0.31666666666666665
2023-11-09,EMP_0034,Logistics,Manager,Night,90,8,True,0,Sick,0.1,0.3666666666666667
2023-06-25,EMP_0138,Logistics,Operator,Evening,80,9,False,0,None,0.15,0.3833333333333333
2023-09-28,EMP_0231,Production,Supervisor,Night,60,7,True,4,Personal,0.0,0.18666666666666668
2023-05-28,EMP_0224,HR,Supervisor,Evening,60,8,False,0,None,0.0,0.1166666666666667
2023-11-28,EMP_0290,Logistics,Helper,Night,80,2,False,0,None,0.1,0.3733333333333333
2023-02-17,EMP_0134,Sales,Manager,Morning,80,8,False,0,None,0.0,0.16333333333333333
2023-08-12,EMP_0090,QC,Technician,Night,70,2,True,0,Unknown,0.15,0.4
2023-03-18,EMP_0003,Logistics,Technician,Evening,80,3,False,0,None,0.0,0.21333333333333332
2023-02-08,EMP_0235,Maintenance,Manager,Morning,100,5,False,0,None,0.0,0.23
2023-04-30,EMP_0022,Maintenance,Operator,Evening,70,5,False,0,None,0.0,0.2
2023-08-14,EMP_0074,Sales,Manager,Morning,100,6,False,0,None,0.15,0.38
2023-03-13,EMP_0075,Maintenance,Supervisor,Night,80,9,False,0,None,0.0,0.25333333333333335
2023-09-13,EMP_0006,Sales,Operator,Morning,60,4,False,0,None,0.0,0.16666666666666669
2023-07-09,EMP_0194,Production,Technician,Morning,100,3,True,0,Sick,0.15,0.42999999999999994
2023-01-13,EMP_0032,HR,Supervisor,Night,80,3,False,0,None,0.0,0.25333333333333335
2023-07-24,EMP_0090,Maintenance,Manager,Night,70,7,True,0,Personal,0.15,0.35
2023-02-27,EMP_0042,QC,Technician,Evening,70,7,False,0,None,0.0,0.18
2023-09-21,EMP_0241,HR,Helper,Night,100,4,False,0,None,0.0,0.33999999999999997
2023-06-05,EMP_0016,Maintenance,Manager,Night,90,0,True,0,Personal,0.15,0.41666666666666663
2023-10-13,EMP_0104,Production,Supervisor,Night,100,1,False,0,None,0.0,0.32
2023-09-26,EMP_0172,Maintenance,Manager,Night,80,0,False,0,None,0.0,0.23333333333333334
2023-04-26,EMP_0206,Maintenance,Technician,Night,80,4,False,0,None,0.0,0.2833333333333333
2023-06-29,EMP_0041,Production,Technician,Night,70,0,False,0,None,0.15,0.4
2023-02-13,EMP_0103,QC,Supervisor,Morning,60,11,False,0,None,0.0,0.1166666666666667
2023-08-25,EMP_0137,Logistics,Technician,Morning,70,11,False,0,None,0.15,0.32999999999999996
2023-11-17,EMP_0215,Logistics,Supervisor,Night,80,0,True,0,Sick,0.1,0.35333333333333333
2023-08-09,EMP_0297,HR,Manager,Morning,90,5,False,0,None,0.15,0.3466666666666667
2023-04-12,EMP_0164,Production,Manager,Evening,60,8,False,0,None,0.0,0.09666666666666668
2023-08-15,EMP_0120,QC,Technician,Morning,80,7,True,0,Sick,0.15,0.3633333333333333
2023-12-05,EMP_0292,Sales,Operator,Night,80,7,False,0,None,0.1,0.4033333333333333
2023-01-28,EMP_0048,Production,Operator,Morning,90,3,False,0,None,0.0,0.26666666666666666
2023-08-02,EMP_0018,Logistics,Technician,Evening,70,0,True,0,Unknown,0.15,0.32999999999999996
2023-04-15,EMP_0026,Logistics,Helper,Night,70,11,False,0,None,0.0,0.24
2023-12-21,EMP_0053,Production,Manager,Night,70,9,False,0,None,0.1,0.30000000000000004
2023-07-29,EMP_0213,Maintenance,Supervisor,Night,100,7,False,0,None,0.15,0.47
2023-07-27,EMP_0300,HR,Helper,Evening,80,7,True,0,Sick,0.15,0.35333333333333333
2023-03-17,EMP_0106,Logistics,Manager,Night,70,1,False,0,None,0.0,0.2
2023-03-08,EMP_0146,QC,Operator,Night,70,9,False,0,None,0.0,0.27
2023-12-26,EMP_0206,Sales,Helper,Morning,80,9,False,0,None,0.1,0.30333333333333334
2023-10-10,EMP_0227,Maintenance,Technician,Morning,60,9,True,0,Sick,0.0,0.14666666666666667
2023-06-24,EMP_0164,Logistics,Manager,Night,80,6,False,0,None,0.15,0.3833333333333333
2023-05-12,EMP_0034,Production,Helper,Evening,70,8,False,0,None,0.0,0.17
2023-03-07,EMP_0004,Production,Helper,Night,70,0,False,0,None,0.0,0.24
2023-04-26,EMP_0070,Maintenance,Manager,Night,70,5,False,0,None,0.0,0.2
2023-09-10,EMP_0184,Maintenance,Supervisor,Morning,80,8,False,0,None,0.0,0.18333333333333335
2023-10-04,EMP_0015,Sales,Technician,Night,80,10,False,0,None,0.0,0.2833333333333333
2023-04-22,EMP_0075,Sales,Helper,Evening,70,2,True,0,Personal,0.0,0.17
2023-08-02,EMP_0204,Production,Supervisor,Morning,80,9,False,0,None,0.15,0.33333333333333337
2023-12-11,EMP_0152,QC,Technician,Morning,100,9,True,4,Sick,0.1,0.38
2023-08-25,EMP_0141,Sales,Technician,Evening,60,5,False,0,None,0.15,0.29666666666666663
2023-12-15,EMP_0091,QC,Supervisor,Night,70,7,False,0,None,0.1,0.32
2023-07-07,EMP_0089,HR,Supervisor,Morning,80,6,False,0,None,0.15,0.33333333333333337
2023-03-31,EMP_0184,Sales,Helper,Night,90,5,False,0,None,0.0,0.30666666666666664
2023-08-08,EMP_0168,Sales,Supervisor,Evening,100,1,True,0,Unknown,0.15,0.4
2023-09-04,EMP_0284,Sales,Manager,Morning,70,4,True,0,Personal,0.0,0.13
2023-04-21,EMP_0176,HR,Manager,Evening,80,0,True,8,Emergency,0.0,0.16333333333333333
2023-01-22,EMP_0051,Maintenance,Helper,Evening,80,0,False,0,None,0.0,0.20333333333333334
2023-01-17,EMP_0117,Maintenance,Helper,Evening,80,5,True,0,Family,0.0,0.20333333333333334
2023-06-12,EMP_0187,Production,Helper,Morning,70,5,False,0,None,0.15,0.32
2023-10-10,EMP_0188,Sales,Helper,Morning,90,11,False,0,None,0.0,0.2366666666666667
2023-01-06,EMP_0182,Sales,Helper,Evening,80,4,True,0,Sick,0.0,0.20333333333333334
2023-01-20,EMP_0279,HR,Helper,Evening,70,3,False,0,None,0.0,0.17
2023-09-30,EMP_0048,Production,Operator,Morning,100,11,False,0,None,0.0,0.30000000000000004
2023-01-19,EMP_0240,Logistics,Operator,Morning,90,3,True,0,Emergency,0.0,0.26666666666666666
2023-04-10,EMP_0225,QC,Helper,Morning,80,7,False,0,None,0.0,0.20333333333333334
2023-11-13,EMP_0103,Sales,Technician,Morning,80,2,False,0,None,0.1,0.31333333333333335
2023-10-15,EMP_0291,Production,Supervisor,Night,90,4,False,0,None,0.0,0.2866666666666667
2023-08-27,EMP_0001,Logistics,Manager,Morning,70,3,False,0,None,0.15,0.28
2023-12-12,EMP_0149,Logistics,Manager,Night,70,5,False,0,None,0.1,0.30000000000000004
2023-05-16,EMP_0211,Production,Supervisor,Morning,80,1,False,0,None,0.0,0.18333333333333335
2023-09-21,EMP_0041,Sales,Helper,Night,60,8,False,0,None,0.0,0.20666666666666667
2023-10-13,EMP_0212,Logistics,Helper,Morning,90,6,False,0,None,0.0,0.2366666666666667
2023-03-01,EMP_0074,Maintenance,Technician,Morning,80,5,False,0,None,0.0,0.21333333333333332
2023-05-02,EMP_0084,Production,Helper,Morning,70,9,True,0,Family,0.0,0.17
2023-05-26,EMP_0172,Production,Helper,Morning,70,9,False,0,None,0.0,0.17
2023-07-31,EMP_0199,Production,Helper,Morning,70,9,False,0,None,0.15,0.32
2023-05-19,EMP_0208,Logistics,Manager,Morning,90,0,False,0,None,0.0,0.19666666666666666
2023-10-24,EMP_0004,QC,Operator,Evening,70,2,False,0,None,0.0,0.2
2023-01-22,EMP_0258,HR,Supervisor,Night,70,10,False,0,None,0.0,0.22
2023-01-03,EMP_0245,Sales,Supervisor,Evening,100,10,True,0,Personal,0.0,0.25
2023-08-21,EMP_0230,HR,Manager,Evening,70,3,True,0,Family,0.15,0.28
2023-09-13,EMP_0296,Logistics,Operator,Morning,100,7,False,0,None,0.0,0.30000000000000004
2023-01-25,EMP_0127,Production,Operator,Evening,90,6,False,0,None,0.0,0.26666666666666666
2023-05-07,EMP_0279,Production,Operator,Morning,60,1,False,0,None,0.0,0.16666666666666669
2023-09-23,EMP_0273,Logistics,Operator,Night,70,6,True,8,Family,0.0,0.27
2023-07-28,EMP_0076,Sales,Helper,Evening,70,9,False,0,None,0.15,0.32
2023-02-23,EMP_0147,Sales,Technician,Morning,70,2,False,0,None,0.0,0.18
2023-07-06,EMP_0164,Logistics,Manager,Night,80,9,True,0,Family,0.15,0.3833333333333333
2023-03-17,EMP_0206,Sales,Helper,Night,80,9,False,0,None,0.0,0.2733333333333333
2023-11-11,EMP_0003,Production,Manager,Night,80,6,False,0,None,0.1,0.33333333333333337
2023-03-04,EMP_0100,QC,Supervisor,Evening,60,0,False,0,None,0.0,0.1166666666666667
2023-03-04,EMP_0038,Sales,Helper,Night,70,3,True,8,Family,0.0,0.24
2023-10-11,EMP_0024,Production,Supervisor,Evening,60,6,False,0,None,0.0,0.1166666666666667
2023-09-27,EMP_0279,Sales,Helper,Morning,90,2,True,0,Personal,0.0,0.2366666666666667
2023-08-16,EMP_0184,Production,Supervisor,Evening,80,4,False,0,None,0.15,0.33333333333333337
2023-03-05,EMP_0217,Production,Supervisor,Evening,70,8,False,0,None,0.0,0.15000000000000002
2023-11-22,EMP_0182,HR,Operator,Evening,70,1,False,0,None,0.1,0.30000000000000004
2023-12-22,EMP_0031,Production,Operator,Morning,80,10,False,0,None,0.1,0.33333333333333337
2023-11-14,EMP_0139,QC,Technician,Evening,100,8,True,0,Sick,0.1,0.38
2023-08-19,EMP_0087,Logistics,Operator,Morning,70,8,False,0,None,0.15,0.35
2023-05-28,EMP_0288,Sales,Manager,Night,80,3,False,0,None,0.0,0.23333333333333334
2023-12-09,EMP_0277,QC,Technician,Morning,90,11,False,0,None,0.1,0.3466666666666667
2023-10-17,EMP_0227,Logistics,Manager,Morning,60,3,False,0,None,0.0,0.09666666666666668
2023-05-27,EMP_0275,HR,Helper,Evening,70,4,False,0,None,0.0,0.17
2023-07-08,EMP_0198,Logistics,Helper,Night,80,10,False,0,None,0.15,0.42333333333333334
