Property_ID,City,Locality,Country,Region,Property_Type,BHK,Bathroom_Count,Area_sqft,Price,Price_per_sqft,Floor_Number,Total_Floors,Age_Years,Facing,Furnishing,Parking,Amenities,Maintenance_Fees,Registration_Cost,Tax_Percent,Currency,Latitude,Longitude,Zone,Agent_Name,Agent_ID,Listing_Date,Listing_Channel,Lead_Score,Days_On_Market,Status,Views_Count,Inquiries_Count,Site_Visits_Count,Conversion_Probability,Description,Highlights,Nearby_Landmarks,Buyer_Sentiment
ead9a4eb-1f6e-45d9-90bf-06b5ea5e2585,Chennai,Mclaughlin Corner,India,East,Independent House,1,2,2486,8173527,3287.822606596943,6,1,0,East,Furnished,No,Gym,3472,371765,1.6289030889369758,INR,-38.4402265,-118.494762,Zone 1,Kathryn Johnson,65233,2024-03-08,Offline,64,85,Available,208,15,35,0.32,Every face later customer record most every she.,Style ago customer.,East Melody,Neutral
162836e3-b566-4465-a9a4-4b111b1c6b50,Bangalore,Miller Lights,India,East,Independent House,5,4,2048,7816511,3816.65576171875,3,2,3,South,Furnished,No,Pool,3112,270588,0.6748689416593796,INR,83.6874275,-62.862994,Zone 2,Matthew English,21699,2024-02-18,Offline,96,78,Pending,327,54,43,0.17,Task he believe good foreign see short wrong new sit page Mrs whose.,Matter wish individual act.,Timothymouth,Neutral
52499d09-41e5-48e9-b505-e153ff56604a,Hyderabad,Janice Corner,India,North,Apartment,1,1,1327,5354656,4035.1590052750566,9,6,19,West,Semi-Furnished,No,Garden,4164,208911,2.4508859764231286,INR,0.920737,-149.387605,Zone 1,Jessica Hernandez,74855,2025-06-03,Online,84,25,Pending,454,62,44,0.25,Music window site occur south campaign threat practice peace.,Yourself particularly political.,Williamfurt,Positive
6a2df6ab-5761-41e0-9b1d-4ba30e179d30,Mumbai,Kristopher Run,India,West,Villa,1,4,2473,19097845,7722.541447634452,7,2,4,West,Unfurnished,No,Pool,4637,141941,0.7173572579330896,INR,-55.8760455,-129.259581,Zone 1,Joy Hayes,68815,2024-11-08,Offline,67,69,Pending,266,46,5,0.85,Able watch person look whose record weight.,Morning design cold force process.,New Amanda,Neutral
683cb337-e206-4575-97fc-39b9009a05ed,Chennai,Harris Dam,India,West,Independent House,2,2,2631,13158535,5001.34359559103,4,4,6,West,Semi-Furnished,Yes,Pool,8877,406356,0.8438944533880186,INR,26.0668575,2.732717,Zone 3,Matthew Meyer,65913,2024-03-04,Online,72,37,Pending,371,83,37,0.23,Audience whole call future respond we pull pattern tree among process.,Administration music then class result.,North Arthurland,Neutral
0e6475b6-654b-416b-b51a-18c233a41a02,Chennai,Clark Gardens,India,South,Independent House,1,2,524,19435244,37090.16030534351,6,1,17,South,Semi-Furnished,Yes,Pool,3680,176150,2.318358022975113,INR,11.623201,-161.686509,Zone 3,Jennifer Williams,16534,2025-05-07,Offline,65,97,Sold,238,11,50,0.53,Value environment then book consumer sign young voice.,Federal item indicate.,Port Stephanie,Neutral
186359c3-f0a0-4513-a9d5-e56de6f734ab,Chennai,Daniel Forges,India,West,Apartment,2,2,1818,9896449,5443.591309130913,7,3,3,West,Unfurnished,Yes,Pool,9054,446911,0.9440444934553658,INR,-77.395418,-41.948359,Zone 2,Nicole Patterson,38849,2025-01-21,Online,85,39,Pending,423,24,24,0.15,Eight establish data these seem onto.,Page area enjoy little bed would.,West Peter,Positive
99cc258e-6f5e-4d54-ab35-c1364b30ee42,Bangalore,Jimmy Pike,India,South,Villa,5,1,1174,15624357,13308.651618398637,5,6,9,West,Furnished,Yes,None,7606,140733,1.3386733815605154,INR,5.231009,175.917919,Zone 1,James Bernard,47220,2024-06-21,Online,100,69,Available,476,33,19,0.27,Serve doctor find develop father money.,Follow conference enough near upon item.,West Anna,Negative
3d83bb02-75c9-4eae-8d30-982e58071fd1,Delhi,Palmer Neck,India,East,Villa,5,3,585,14820679,25334.494017094017,9,5,10,South,Semi-Furnished,No,Pool,7275,331454,2.213269428422726,INR,-25.6623095,3.415911,Zone 3,Daniel Lee,16890,2024-07-17,Offline,66,84,Pending,74,70,23,0.59,Including score television hard school ask two collection.,Care they director glass.,Davidstad,Negative
885a10bc-72df-4b3c-9548-768a32fde935,Bangalore,Kimberly Islands,India,East,Villa,2,3,2535,11886501,4688.955029585799,8,10,16,North,Furnished,Yes,Pool,8072,334909,1.027317186502372,INR,46.7140255,-174.297251,Zone 2,Mr. Albert Thompson,1051,2024-11-09,Offline,82,76,Sold,496,52,4,0.64,Religious everything take manage capital meet say beat be business last camera.,Entire mission fact my.,North Tinaton,Neutral
95dadbab-a017-48b8-8add-674c49fb8b92,Chennai,Michelle Wells,India,East,Apartment,4,3,1185,14571326,12296.477637130802,4,9,14,West,Semi-Furnished,No,Gym,7946,134497,2.0324336170565926,INR,68.5612065,152.341820,Zone 2,Olivia Schneider,10685,2024-11-07,Offline,85,63,Pending,327,48,39,0.94,Dinner consider kitchen project least total those none particular computer office budget middle.,Pass through return establish life.,Moorebury,Positive
f627aad6-eaf4-47d7-9503-eb2ab533df6a,Chennai,Alexander Lodge,India,South,Villa,4,3,790,13921006,17621.526582278482,8,7,2,North,Semi-Furnished,Yes,Gym,3921,292936,1.648199898771329,INR,-76.4789485,91.045235,Zone 1,Alicia Ramos,60552,2023-11-29,Offline,70,28,Available,393,66,16,0.63,Him military still war those sometimes perform gun I test school parent forget.,Apply difference truth drop mouth teacher.,Meltonbury,Negative
f8023da1-bf1d-4518-883c-e9355edf27bc,Hyderabad,Mary Mountains,India,East,Independent House,3,3,2340,11492417,4911.289316239317,1,7,9,North,Furnished,Yes,Garden,2836,292538,1.7342109021466519,INR,-48.7806225,34.134517,Zone 3,Jessica Norman,91010,2025-08-11,Online,97,64,Sold,137,75,21,0.59,Serve necessary clearly adult age type if customer.,Effect act thousand station involve.,Saundersbury,Neutral
5d34570d-8b2e-40a7-b329-040ef1905531,Delhi,Nichole Ways,India,South,Villa,3,4,2408,19040680,7907.259136212625,4,5,16,West,Furnished,No,Pool,4366,243349,2.3778577441815707,INR,56.535481,-163.777868,Zone 2,Julie Rodriguez,57619,2024-09-14,Online,81,33,Sold,289,27,47,0.24,Chance about all people personal hope lead include quite artist.,Head ability specific look near join.,South Charlesville,Neutral
29c06b05-1c67-43e9-878f-38ac45a53532,Bangalore,Christine Squares,India,East,Independent House,1,1,3968,5427565,1367.8339213709678,9,1,6,North,Semi-Furnished,Yes,Garden,8611,192770,1.882563817533678,INR,6.4680815,-175.539385,Zone 1,Justin Mcguire,75668,2024-09-09,Online,61,31,Available,191,66,2,0.26,Hard theory billion difference those rise budget lot blood region plan business.,Might end enjoy soldier similar major.,Lake Davidchester,Neutral
183153d9-4b85-4d52-84d0-092e3fcc8de5,Bangalore,Brianna Summit,India,West,Villa,2,3,2232,8114585,3635.5667562724016,6,7,7,East,Furnished,No,Gym,5706,391614,1.7861638464388512,INR,87.7199865,-112.518178,Zone 1,Matthew Hopkins,21550,2025-04-24,Offline,53,11,Pending,311,53,11,0.44,Off unit turn onto house for effect.,Entire pass relate research research free.,Markville,Neutral
282684e9-a6ec-4595-a097-9fd5d5784f4e,Hyderabad,Robinson Stream,India,West,Villa,1,3,2514,8432161,3354.0815433571997,3,8,18,North,Semi-Furnished,Yes,None,1943,452507,1.1705329843084957,INR,80.796252,49.004619,Zone 3,Steven Johnson,25417,2025-01-14,Online,55,74,Pending,138,77,43,0.19,Manage with why floor future dark style try very amount community Republican.,Professional anyone society because.,East Adam,Positive
7ba9306e-1d41-4790-ac4e-8babf14cf849,Delhi,Collins Spurs,India,North,Villa,2,2,1662,18878982,11359.194945848376,7,9,17,East,Unfurnished,No,Gym,6417,459388,1.3429394619573012,INR,29.030616,28.424499,Zone 1,Kristy Allen,69187,2025-03-02,Offline,95,23,Sold,317,79,34,0.74,Lose upon structure decade sure create federal growth where peace style walk way.,Single feel woman effect news.,Williamsonberg,Negative
073d4854-e8ba-460b-9603-c4cac5c70845,Hyderabad,Hill Center,India,West,Apartment,3,3,1379,9656704,7002.686004350979,1,10,4,South,Furnished,No,None,9554,102867,2.062385255818158,INR,-66.369184,-16.838189,Zone 2,Dana Collins,3295,2024-05-01,Offline,73,88,Sold,297,78,43,0.94,Player role mention run mind step want present base.,Exactly figure data subject understand.,Chanville,Negative
3a495e72-7f17-4a05-b0e2-4f38f8ec9b0c,Chennai,Elizabeth Gardens,India,South,Villa,5,2,2290,5088753,2222.16288209607,7,1,8,North,Semi-Furnished,Yes,Pool,8535,128027,0.7875202161318635,INR,-12.6334505,25.902613,Zone 3,Timothy Russell,77594,2025-05-18,Online,73,84,Available,149,93,20,0.14,Particular more wait certain can face federal suffer because coach best wide.,Sit majority street not go.,Nicholsberg,Positive
4a8be4b6-a57c-44c9-a98e-63ea0094ce14,Bangalore,Matthew Highway,India,South,Apartment,4,2,3579,4458998,1245.8781782620845,10,8,10,North,Furnished,Yes,Gym,4468,351464,0.80561785300277,INR,-11.5046275,55.129921,Zone 1,Todd Tran,73394,2025-11-10,Offline,73,83,Sold,423,22,6,0.81,Investment his night grow young condition bar everyone top.,Throughout energy but she budget.,Jeffreymouth,Negative
09120744-e7dd-4e1d-88c4-94129b86b43a,Mumbai,Smith Stream,India,East,Independent House,1,1,2083,16691697,8013.296687469995,5,9,8,West,Semi-Furnished,No,Pool,2570,175482,2.48660792953737,INR,20.0731155,-92.556113,Zone 3,Eric James,51551,2025-01-20,Online,92,24,Available,223,53,33,0.29,Worker wonder account deal measure himself real buy.,Enough head tonight recent.,Richardchester,Negative
0b4516b1-9d89-4d9e-bd73-903e0ba8b5e1,Mumbai,Hanson Locks,India,North,Independent House,5,1,2877,10906886,3791.062217587765,9,4,6,North,Unfurnished,No,Pool,3061,211628,1.5814546216319647,INR,66.529464,104.170213,Zone 1,Travis Moore Jr.,54833,2024-05-27,Online,90,95,Pending,265,36,21,0.3,Nation bit how tell among group president someone wonder.,Green own vote material sort.,Lake Kevinfurt,Neutral
ff711585-ae34-4576-840e-b439aa0a8487,Bangalore,Morris Turnpike,India,West,Apartment,5,2,2029,14639423,7215.092656481025,2,8,18,West,Semi-Furnished,Yes,Gym,3732,223350,1.653559932941374,INR,10.4137065,106.113016,Zone 3,Madeline Hanson,8654,2025-04-17,Offline,83,104,Sold,60,10,11,0.34,Politics conference Congress fire end sure off white.,All edge environmental.,East Zacharyland,Neutral
231f0ca1-1ce5-472e-9e87-8724d4f59ac3,Hyderabad,Campos Locks,India,West,Independent House,1,1,1185,12628556,10657.009282700423,8,5,5,East,Unfurnished,No,Pool,4971,323750,1.4458508719839882,INR,14.618590,170.721417,Zone 1,Randy Conway DVM,4012,2025-10-03,Offline,93,106,Available,90,19,41,0.66,Building recent image product training simply from wide remember federal.,Couple consumer where administration.,New Jodiborough,Positive
32dce5c1-d4d0-4f42-a61b-147cb03f5a74,Hyderabad,Melanie Pass,India,East,Villa,4,3,2956,14005630,4738.03450608931,7,5,19,South,Semi-Furnished,Yes,Pool,9115,112379,1.318703601075253,INR,-13.0832665,6.320829,Zone 2,Jody Andrews,1688,2025-11-11,Offline,52,109,Pending,418,60,11,0.82,Particularly most agreement feel seek southern beat herself even throughout room improve capital economic.,Particularly participant light director officer responsibility.,Serranoberg,Neutral
0695d4de-b7f9-4469-8459-4db3c20eeb96,Hyderabad,Brian Squares,India,South,Villa,2,3,2303,10438611,4532.6144159791575,2,3,19,North,Semi-Furnished,Yes,Garden,5928,165209,0.9039716823508763,INR,-12.3387505,-174.296402,Zone 3,Natalie Holt,73048,2025-03-15,Online,83,22,Available,199,60,12,0.95,Voice color foreign white leader take.,Church vote budget color feeling.,North Kimberlyland,Neutral
52268f34-7b8d-43b9-a5a8-715f42edc3a7,Hyderabad,Simmons Trafficway,India,South,Independent House,1,2,2405,12510889,5202.032848232849,3,2,6,West,Furnished,Yes,Garden,8361,286510,1.6818690396953142,INR,61.625443,-100.647883,Zone 1,Dennis Phelps,39681,2025-01-24,Offline,67,69,Available,212,68,44,0.81,Simple listen likely question miss nearly deep point.,Unit student effect center high.,Reedmouth,Positive
2fc8eaf0-bfb1-4ab5-9f09-5c15f7d8bb72,Bangalore,Rhonda Shores,India,North,Villa,5,1,1504,17177611,11421.283909574468,5,6,4,South,Unfurnished,No,Garden,8564,245225,2.383608578044896,INR,46.705001,-36.885381,Zone 2,Kelli Gallegos,81254,2024-08-21,Offline,72,87,Pending,360,30,23,0.4,Keep energy similar cover forget moment free interesting set smile both.,Seek young trip itself.,Edwardborough,Negative
ab34d6c2-3633-473a-b644-260d0729e637,Mumbai,Carolyn Via,India,South,Villa,4,4,3790,15514295,4093.4815303430078,4,8,9,South,Semi-Furnished,No,Garden,1786,114512,2.3108391384109255,INR,-26.278631,132.927708,Zone 1,Craig Ross,11487,2024-04-20,Online,89,77,Pending,251,78,49,0.32,Wish man employee can research size run worry free forget.,Item beat perform letter similar.,North Craig,Positive
3b707507-587b-4226-9366-2f1fcaf82a8f,Hyderabad,Scott Drive,India,West,Villa,5,2,1066,7360055,6904.36679174484,3,3,3,East,Furnished,Yes,Pool,7236,315584,1.911261070271352,INR,-73.458262,-144.546259,Zone 2,Leah Scott,30117,2024-03-03,Offline,83,96,Available,120,93,31,0.41,Measure reveal size authority interest right specific either expect Democrat quickly.,Today you decade.,Hudsonberg,Neutral
6eb5d74a-c8b1-4866-8fe8-225f8af96144,Hyderabad,Smith Spring,India,East,Apartment,4,2,2962,18463092,6233.319378798109,10,8,1,East,Unfurnished,No,Garden,2443,431438,0.9582461014990582,INR,-73.769414,-172.692648,Zone 2,Michael Barrett,54077,2025-10-08,Offline,60,7,Pending,400,74,50,0.58,Pull Republican bill teach mother also quality factor.,Parent education purpose near experience interest.,Randallchester,Neutral
66c63815-d389-4403-afe5-8c1424f9a3e4,Hyderabad,Adam Highway,India,South,Independent House,4,3,1372,7121072,5190.285714285715,6,7,0,South,Unfurnished,Yes,None,1311,300296,1.0234769192687296,INR,-30.734278,-132.311406,Zone 1,Tina Myers,82913,2025-03-01,Online,97,105,Sold,285,35,42,0.68,Late so well now candidate news use instead treatment.,Which develop lay.,Reidside,Positive
0371405c-f545-4a79-a7c5-da955f39d567,Delhi,Gould Knoll,India,West,Apartment,2,1,1163,14270000,12269.99140154772,9,5,9,North,Furnished,Yes,Garden,7613,463580,1.5882358220583184,INR,12.746626,-41.707926,Zone 1,John Miller,72123,2025-08-01,Online,76,31,Available,232,96,43,0.75,General site hand move may position ability as teacher subject under leader so.,Sort brother fall.,Wendyberg,Positive
5058f914-3e1a-42e1-b2a5-069ec5998e69,Mumbai,Virginia Extensions,India,North,Apartment,1,4,2138,13346314,6242.429373246025,7,8,20,South,Furnished,No,Gym,4576,460350,2.038977952729255,INR,2.017741,168.992147,Zone 1,Andrea Bennett,49589,2024-03-29,Offline,85,5,Available,368,30,1,0.59,State heart economy agent involve machine husband turn always personal.,Traditional training network actually beautiful.,North Jerryhaven,Negative
7e4bff53-be48-4115-a4ed-ac82a4f324fd,Hyderabad,Cheryl Light,India,West,Villa,3,2,930,4757070,5115.129032258064,10,6,3,South,Furnished,No,Pool,3948,100551,0.5535933281507135,INR,38.0003105,45.376666,Zone 1,Robert Reynolds,7991,2024-06-02,Online,72,119,Available,464,90,33,0.38,Anything west four particularly yes no discover Mrs evening no teacher market.,She address as general.,Candiceborough,Positive
3beecd8b-8962-4097-86c7-6f8a6d6fb469,Bangalore,Brenda Track,India,West,Independent House,2,4,695,19251130,27699.46762589928,7,9,8,East,Unfurnished,No,Pool,7314,493957,2.2595882271342447,INR,-46.601572,-101.564375,Zone 1,Timothy Jacobs,45282,2024-10-13,Offline,75,4,Sold,302,83,48,0.92,Charge down skill firm safe animal interesting reason.,Wait too add sit effort.,Port Kristen,Neutral
11939caf-0fc4-47e7-86f1-8114dbc1f3bb,Mumbai,Jones Meadows,India,South,Apartment,3,2,3821,14688654,3844.1910494634913,8,7,2,East,Furnished,No,Garden,3558,477308,2.0905971150609366,INR,69.0184985,60.645296,Zone 3,Christopher Gregory,3184,2024-01-12,Online,64,118,Pending,360,16,6,0.46,Hospital other yes more find yes.,Send right produce usually public particular.,Conleyton,Negative
e7180e53-2e35-4aa3-ac2b-bfd4ec10dec4,Chennai,Brooke Vista,India,East,Independent House,1,3,3751,11777856,3139.924286856838,1,2,15,South,Unfurnished,Yes,None,1961,371920,1.8245179118072095,INR,14.4193175,79.418840,Zone 1,Jason Dalton,53976,2025-11-04,Offline,98,46,Sold,85,97,16,0.27,Choice management entire able cup pull forget report rock involve.,Interest common draw respond.,Fordfurt,Negative
16f00865-d162-44b5-b8ff-050c658ed72a,Mumbai,Thomas Extension,India,North,Independent House,4,4,1235,3114353,2521.743319838057,9,7,14,East,Unfurnished,Yes,Garden,6379,382442,2.1082197110965177,INR,-59.7756675,175.857420,Zone 3,Margaret Gonzalez,50013,2025-09-02,Online,89,47,Sold,220,41,1,0.88,Generation manager since their simply free feel music design letter tree.,Former fall market.,Deannaville,Positive
a65ad36b-8eaa-4713-8e3f-c420931fe3cd,Hyderabad,Richard Mountain,India,South,Apartment,4,2,2551,15761432,6178.530772246178,2,7,8,West,Unfurnished,No,Garden,1201,413959,1.4626807852012407,INR,79.811097,107.718879,Zone 1,Christopher Montgomery,69768,2024-07-08,Online,83,91,Available,436,45,40,0.54,Community still cover fall change experience agent despite.,Kid partner economy wind material.,Adrianfurt,Positive
a4640ca9-9913-411b-9e75-1a95ead24108,Hyderabad,Stephanie Oval,India,West,Villa,5,1,2429,14045296,5782.3367641004525,9,8,13,North,Furnished,Yes,Pool,6158,131283,2.3034253896101804,INR,40.290940,-172.101541,Zone 3,Denise Doyle,40435,2024-07-03,Offline,81,100,Available,252,37,3,0.79,Hot by east water during agree bank.,Themselves apply order occur management that.,East Lindaview,Negative
28f458a6-ea6b-4df2-8cc3-c15389c4f34a,Mumbai,Hays Mission,India,South,Independent House,2,2,2819,6220891,2206.7722596665485,5,3,9,West,Semi-Furnished,Yes,None,1349,176499,0.8755835827876797,INR,48.765730,-123.899872,Zone 3,Donald Tucker,79959,2025-11-01,Online,73,70,Sold,348,79,9,0.8,Why wonder today member method when bar out.,Only on especially at.,South Garybury,Positive
f355045f-c746-494a-a166-01cd524578ea,Chennai,Rivera Place,India,East,Independent House,5,3,2296,15220397,6629.092770034843,8,9,18,East,Furnished,Yes,Pool,1036,391837,1.30466416963407,INR,33.9253855,-73.227715,Zone 3,Tommy Waters,42912,2024-03-05,Online,81,28,Pending,380,77,41,0.3,Seven stop college culture environment true quality.,Choice event prove our.,Dennisland,Neutral
56754590-745e-4d7b-af6d-73b65d8c5ffb,Bangalore,Sanders Gardens,India,North,Villa,5,2,794,18797293,23674.172544080604,1,10,10,North,Semi-Furnished,Yes,Garden,9766,401696,2.4320289803848043,INR,61.5986845,81.869501,Zone 3,Malik Mueller,26928,2025-08-16,Offline,66,83,Available,333,39,40,0.38,Over attention whatever time without part.,Performance interest keep performance analysis measure.,Jamesbury,Neutral
33efd54c-6db0-4681-8e95-4c24f44be1a9,Chennai,Guerra Mill,India,North,Villa,2,1,769,11814878,15363.950585175553,1,6,6,West,Furnished,Yes,Garden,4577,295863,1.424722820971604,INR,-4.3546735,-34.255773,Zone 3,Lindsey Berry,37413,2025-01-28,Offline,90,71,Pending,326,16,7,0.82,Us bring task few walk bill cost become by sense.,Partner military audience.,Matthewtown,Negative
19bedaaf-69c6-4c85-9cdb-4dbcbb8e3531,Mumbai,Mason Knolls,India,East,Independent House,1,3,1347,15696673,11653.060876020787,2,2,5,West,Semi-Furnished,No,Garden,9261,377230,1.2264820980350508,INR,24.177023,37.353915,Zone 2,Brian Weber,12288,2025-06-30,Offline,94,6,Pending,294,94,42,0.66,Particularly huge little specific staff lawyer activity PM itself student.,Her stop better role walk hope.,Padillaville,Neutral
74689b81-7cd5-4ddc-8307-5e5a73cc6cac,Chennai,Gabriel Plains,India,South,Apartment,1,4,3215,8801797,2737.7284603421463,3,7,19,North,Furnished,Yes,Pool,9488,467283,0.7679715364519668,INR,-10.2195335,144.609019,Zone 3,Alyssa Smith,20308,2025-05-29,Online,73,93,Available,261,48,47,0.56,Reflect choice shake explain garden later break election.,College police way develop wait late.,North Megan,Neutral
6667e133-d604-4c9b-9e5c-7f7b1991f60a,Chennai,Cynthia Junctions,India,West,Apartment,5,4,1866,9920746,5316.584137191854,4,8,15,South,Semi-Furnished,No,Pool,7042,254617,1.4075129312627728,INR,60.360218,-56.132338,Zone 2,Kevin Hernandez,37214,2024-04-18,Online,98,45,Pending,75,13,12,0.37,Chance number computer at ready up during more language bag.,Network that seven.,Boothmouth,Positive
a6d322be-2bc1-4d47-864e-e893734e0b72,Delhi,Evans Station,India,East,Independent House,5,1,1043,18268362,17515.208053691276,7,6,16,West,Semi-Furnished,Yes,Garden,4397,381817,1.8590513349855535,INR,16.7140185,44.571035,Zone 2,Cheryl Phillips,50983,2024-09-06,Offline,65,39,Pending,386,42,7,0.92,Worry eight leader foot put case issue during bill personal though.,Argue own campaign.,Lake Joy,Neutral
bfad207e-8764-4848-9f69-a92d55100bf5,Chennai,Eric Harbors,India,North,Independent House,3,4,3587,7364206,2053.02648452746,4,10,12,South,Furnished,Yes,None,5029,429680,0.5725118256101804,INR,8.136104,-144.119975,Zone 3,Sean Zimmerman,28742,2025-08-09,Online,67,96,Sold,168,49,17,0.6,Approach old project give race check here participant up so outside.,Staff reality alone way month at.,Elliottfort,Negative
956a512b-956b-46ca-a6dd-f875bc335432,Bangalore,Donovan Mills,India,North,Villa,2,2,1370,16202191,11826.416788321168,4,5,0,South,Semi-Furnished,No,Garden,6302,468616,0.6382488217387998,INR,9.101691,-148.356610,Zone 3,Alejandro Gonzalez,31378,2025-10-17,Offline,99,78,Pending,411,82,1,0.34,Space see sure beyond difficult now task bank attention general.,Go animal avoid.,Bryanbury,Neutral
ec72331c-ea31-4cb1-bce8-3279f48d55a1,Hyderabad,Tracy Gardens,India,North,Independent House,1,1,3242,14836728,4576.412091301666,9,1,18,North,Unfurnished,No,Gym,6088,181950,2.462140751038069,INR,81.6058455,127.193169,Zone 2,Melody Young,75777,2024-08-19,Online,89,11,Pending,249,48,49,0.11,Learn which trade herself ground green enough check maybe program feeling.,Loss teacher its.,North Stephen,Neutral
3116fd11-7c68-4ecc-ba0e-8a3b50988f36,Mumbai,Coleman Row,India,South,Independent House,1,2,1069,9689294,9063.885874649204,7,9,3,North,Unfurnished,Yes,Pool,6571,266904,2.2636107740729416,INR,-35.656225,-117.593918,Zone 1,Lori Walker,3275,2025-06-07,Online,80,24,Sold,197,69,38,0.72,Expert however should without coach deep.,Argue not enough choice before.,Lopezstad,Neutral
664df83f-473e-4a56-91ba-084468057c39,Chennai,Kelsey Drives,India,West,Apartment,5,2,2713,7216559,2659.992259491338,2,5,3,West,Semi-Furnished,Yes,Gym,9253,309480,2.1296642119344407,INR,57.470828,179.104244,Zone 2,Caroline Marshall,58934,2024-09-29,Offline,76,6,Sold,400,84,8,0.52,General authority option candidate establish present most ten listen foot.,Eight particular early strategy third.,South Richard,Neutral
31dc6882-9cc0-4c9e-93cf-e892d9383ef3,Chennai,Woodward Turnpike,India,West,Villa,3,2,1571,8578031,5460.236155315086,7,2,20,West,Unfurnished,No,Pool,5305,484076,2.053249331177118,INR,-77.863851,93.213228,Zone 3,John Bryant,15479,2025-06-01,Online,87,66,Sold,57,19,41,0.55,Week provide really really ago push thing herself explain box opportunity production.,Happy environment long identify.,East Saraland,Positive
27685641-0b61-4685-b11f-379c6cdb70ef,Bangalore,Kim Harbors,India,South,Villa,3,4,3851,13639686,3541.855621916385,1,7,5,West,Furnished,No,Gym,8225,148214,2.45686889472824,INR,-1.406755,126.357701,Zone 1,Andrew Lopez,10440,2024-01-09,Offline,100,38,Pending,402,63,23,0.35,Fill at director create raise line talk table scientist economic agreement.,Wonder every purpose else.,New Michele,Negative
302e9813-5657-4aea-9028-44789ec134ca,Mumbai,Wendy Flats,India,North,Independent House,4,4,834,17331349,20780.994004796165,10,7,2,West,Semi-Furnished,No,Garden,4770,274713,1.620832989171139,INR,-37.2799365,-59.066782,Zone 3,Mark Matthews,56694,2024-12-24,Online,62,83,Available,354,52,29,0.35,Film former light interest piece more.,Bring deal daughter career to upon.,North Timothy,Positive
d4cb651c-5368-40c3-873a-b255fd64df0c,Delhi,Melissa Parkway,India,North,Apartment,1,4,2896,4461946,1540.7272099447514,3,10,9,East,Furnished,No,Pool,7124,155784,0.8626188989507575,INR,72.9822155,9.399577,Zone 3,Angela Jones,84389,2024-08-06,Online,81,14,Sold,105,84,3,0.43,Mother test laugh small truth represent approach since.,Training live seek fear class.,East Donnatown,Negative
96a483bd-71fa-4f3b-b2fc-649175f3a9ca,Bangalore,Morris Wells,India,West,Villa,5,2,2810,16993271,6047.427402135231,1,8,5,North,Semi-Furnished,Yes,Garden,2621,150384,1.8820843476316542,INR,33.665064,-152.510514,Zone 2,Danny Henderson,62295,2025-08-16,Online,84,52,Available,327,77,28,0.21,Fire find suggest free according cost compare skill theory cost heart.,Can pick agreement.,Coxborough,Negative
2b0e4528-5ea6-4be1-a7d1-b98598391ae0,Chennai,Rodriguez Curve,India,North,Villa,4,3,3594,3128274,870.4156928213689,9,8,4,South,Semi-Furnished,No,Pool,8863,171436,1.356227843545828,INR,57.0001525,109.463539,Zone 3,Steven Wilson,60694,2024-08-02,Offline,88,106,Available,153,46,49,0.21,Give director the way them career charge spring into student easy.,Child ball true.,West Margaretport,Negative
066eaeea-ffcf-481b-a336-8170fb7afa04,Delhi,Sharon Crossroad,India,West,Villa,2,1,3144,13592409,4323.285305343511,7,7,0,South,Unfurnished,Yes,Gym,2248,144779,0.7039875866342291,INR,12.1909855,177.812118,Zone 2,Theodore Miller,90605,2024-11-21,Offline,79,64,Pending,198,38,15,0.77,Relationship politics standard culture call continue education particularly nor material method around.,Get organization measure second enjoy.,Port Dennisshire,Negative
2465c54c-1227-40f2-bb3f-bab05c8d9e38,Mumbai,Weeks Brooks,India,West,Apartment,3,1,797,16085132,20182.097867001256,5,6,14,West,Semi-Furnished,Yes,Gym,1723,461354,1.0796458299129787,INR,-4.0364585,-59.710846,Zone 2,Sara Smith,96237,2024-01-27,Offline,55,29,Sold,64,36,39,0.21,Great new amount social civil myself film success we low instead always natural.,Animal long travel anything.,Abigailchester,Negative
1703600a-d701-455c-8272-d3a772d1c944,Delhi,Madison Ridge,India,West,Villa,1,1,2797,10580502,3782.8037182695743,8,2,11,North,Semi-Furnished,No,Gym,3605,171915,1.5263277555829762,INR,48.868305,-143.987098,Zone 2,Julia Taylor,17363,2025-01-09,Online,52,46,Sold,450,41,16,0.55,Sometimes pass single here computer knowledge today night energy.,Really me listen field trip.,South Michaelchester,Positive
4167320a-2c32-4fd7-8013-0e194306439a,Chennai,Sara Points,India,North,Independent House,4,1,3036,10151369,3343.665678524374,6,3,8,North,Furnished,No,Gym,2485,375533,2.2265769893188008,INR,-85.899968,-103.356240,Zone 1,Christopher Brady,81888,2025-01-15,Offline,98,18,Sold,130,61,19,0.73,Beat still different learn threat consumer carry play along surface particularly.,Just difficult newspaper speak.,Port Meghanshire,Neutral
a6ba9475-7ab8-4418-b436-aa5157726e96,Delhi,Stephen Centers,India,West,Apartment,1,3,2555,8798669,3443.7060665362037,5,8,9,West,Furnished,No,None,2603,258545,0.6806917240044252,INR,-64.3767105,-92.638686,Zone 2,Nichole Diaz MD,23056,2024-05-02,Offline,83,96,Available,380,73,26,0.28,Be say TV popular thus out.,Sea form oil commercial start look.,Davidberg,Negative
