Property_ID,City,Locality,Country,Region,Property_Type,BHK,Bathroom_Count,Area_sqft,Price,Price_per_sqft,Floor_Number,Total_Floors,Age_Years,Facing,Furnishing,Parking,Amenities,Maintenance_Fees,Registration_Cost,Tax_Percent,Currency,Latitude,Longitude,Zone,Agent_Name,Agent_ID,Listing_Date,Listing_Channel,Lead_Score,Days_On_Market,Status,Views_Count,Inquiries_Count,Site_Visits_Count,Conversion_Probability,Description,Highlights,Nearby_Landmarks
682a599a-e218-4809-9ec5-892dbf61c8f0,Singapore,Whitney Crossroad,Singapore,South East Asia,Studio,1,3,5457,2126422,389,4,30,5,South,Fully Furnished,Yes,"Power Backup, Clubhouse, Play Area, Gym, Pool",4370,241598,5,SGD,18.164855,28.147071,South,Kiran Nair,3660,2025-08-30,WhatsApp,36,162,Sold,390,217,88,0.26,Care world yeah discussion center big resource standard join all relate may yourself.,Body necessary dark open reach myself court.,James Keys
ac6ffdca-2fca-4013-812b-9528ed18f903,Jakarta,Wright Street,Indonesia,South East Asia,Studio,4,4,6133,8987905,1465,19,26,4,East,Semi Furnished,No,"Gym, Power Backup, Clubhouse",1525,140262,12,IDR,-14.3384905,59.777048,West,Rahul Mehta,9601,2025-09-16,Referral,15,119,Available,3634,420,47,0.66,Top father rate throw part marriage both describe nothing small chance seven network citizen several.,Consumer record leader fill simply think line head.,Mitchell Haven
55e0d06b-ed2a-432b-8c10-1a0706e1d1dc,Dubai,Tucker Knoll,UAE,Middle East,Independent House,4,5,1028,5234969,5092,28,18,14,South,Semi Furnished,Yes,"Play Area, Parking, Power Backup, Pool",4780,169356,18,AED,-38.41751,-81.809522,West,Pooja Sharma,5832,2025-10-31,Website,68,86,Available,3100,428,13,0.42,Inside street American live someone citizen political on we everyone.,Actually like better stand.,Palmer Manor
bd595e37-5b34-400f-8038-356e7ee8f866,Phuket,Haley Branch,Thailand,South East Asia,Villa,3,4,5078,30831803,6071,8,8,2,North,Fully Furnished,Yes,"Parking, Lift, Play Area, Gym, Security",6581,249330,5,THB,-89.853242,-31.848008,West,Rachel Tan,6134,2025-05-16,Website,12,15,Sold,4741,168,12,0.77,Game parent cause technology discover Democrat debate total support read them.,Late eight ever we rich.,Frank Estate
50812189-9771-41fe-a868-6cdb60aee922,Singapore,Kelly Route,Singapore,South East Asia,Apartment,4,5,1384,3423690,2473,20,27,28,South,Unfurnished,No,"Lift, Pool",4174,70464,18,SGD,-25.0027035,43.52037,North,Lina Joseph,3657,2025-09-20,Website,79,210,Available,1662,77,73,0.79,Art benefit century generation southern health tell.,Care machine admit.,Young Tunnel
05a6701c-78df-4ae2-9bf7-bdfdb4d00b4f,Jakarta,Alvarado Bypass,Indonesia,South East Asia,Villa,3,3,3415,8511026,2492,28,27,3,East,Unfurnished,Yes,"Power Backup, Security, Gym, Pool, Play Area, CCTV",3419,152233,18,IDR,-69.4359695,-69.76875,Central,Gopal Verma,9094,2024-05-30,Broker,37,83,Sold,2217,202,21,0.64,Hot matter special investment development make part enjoy attorney former trouble picture position born traditional.,Project since participant worry foreign.,Mueller Isle
03446200-9ae5-4786-85f0-bdea95ddf0bb,Jakarta,Juarez Gardens,Indonesia,South East Asia,Villa,5,3,6319,16299199,2579,10,6,30,West,Fully Furnished,Yes,"CCTV, Lift, Power Backup, Gym, Play Area",4689,102558,12,IDR,-1.390491,45.394097,Central,Vikram Rao,3640,2024-10-17,Website,64,153,Sold,4908,202,76,0.85,Through away prevent always write out magazine.,Wind per guy kid.,Steven Summit
9d7db622-8ed8-4731-818e-923b43184265,Nagpur,Wells Mills,India,South Asia,Studio,2,4,4097,17888530,4366,17,20,3,South,Unfurnished,Yes,"Gym, Lift",7561,252755,5,INR,7.579281,172.610145,North,Pooja Sharma,4476,2024-01-08,WhatsApp,42,176,Sold,3019,280,100,0.34,Guy teach follow would ask federal seat ready operation.,Mind dog such strong.,Billy Motorway
d9a2b7c7-1ae4-4748-9934-4318408ca8b6,Johor Bahru,Arnold Dam,Malaysia,South East Asia,Independent House,4,2,3051,1047656,343,3,17,2,East,Fully Furnished,Yes,"Power Backup, Pool, Parking, Gym, Play Area, Clubhouse",7281,80006,12,MYR,58.2304535,83.707558,North,Arun Kumar,6776,2024-11-06,Referral,12,35,Available,2386,142,94,0.95,Onto your national statement plant rate appear keep.,Stop stock imagine practice here teacher.,Garcia Union
0979cb92-01af-4bb1-95ee-9464325049e0,Singapore,Sarah Expressway,Singapore,South East Asia,Villa,1,5,5251,2646835,504,15,28,13,West,Semi Furnished,No,"Lift, Clubhouse, Power Backup, Gym, CCTV",6049,93620,5,SGD,-84.162527,38.935105,North,Meera Singh,5789,2024-09-03,Broker,62,107,Sold,1718,145,88,0.27,Information into commercial win drive sister or.,Require rich ahead tax reduce.,Candice Flats
afe99476-82cc-4143-803d-49fbb8ca4537,Phuket,Gregory Inlet,Thailand,South East Asia,Apartment,2,2,3397,17816950,5244,14,23,12,East,Semi Furnished,Yes,"Pool, Power Backup, Gym, Parking, Clubhouse, Security",1985,262702,5,THB,70.067401,171.395836,Central,Arun Kumar,3517,2025-07-16,Broker,57,284,Sold,4376,272,14,0.27,Approach avoid blue three college issue politics moment record kid company whatever position general most.,Doctor indeed blood development foot detail.,Taylor Causeway
16b2d432-a295-4af5-9187-a8a80a6fc2b3,Singapore,Pamela Gardens,Singapore,South East Asia,Independent House,1,4,838,3190846,3807,28,10,1,West,Semi Furnished,No,"Play Area, Clubhouse, Security, Parking, Pool",6826,276129,5,SGD,-85.551105,77.784718,South,Pooja Sharma,4480,2024-12-02,Broker,62,46,Hold,1805,277,84,0.27,Price various baby center beautiful enough current simple radio sport go camera station art all.,Forward traditional another girl anything.,Carl Road
5251ac2b-1de3-45c2-b625-2e09b947ccbd,Kuala Lumpur,William Landing,Malaysia,South East Asia,Row House,5,5,3570,451040,126,2,22,0,South,Fully Furnished,No,"Gym, Security, Clubhouse, Play Area, Parking, Lift",6807,86247,5,MYR,78.5176235,-113.759578,West,Arun Kumar,2364,2025-10-25,WhatsApp,21,247,Available,1748,489,7,0.07,Student system there age record blue step rise.,Arrive away with town lay share.,Brown Pike
cd55740c-77af-4188-a531-07e32e84377e,Kochi,James Centers,India,South Asia,Villa,4,3,1778,40862306,22982,10,29,20,West,Unfurnished,No,"Lift, Parking, CCTV",4509,50381,12,INR,68.11555,80.39225,South,Lina Joseph,5035,2024-12-26,Referral,60,275,Available,2385,434,64,0.48,Pattern behind painting drive treat will outside all have field eight region maybe.,Skin fish important among.,Peters Underpass
b908e8e1-8a19-4470-8bbc-9914f824fdd3,Delhi,Matthew Ranch,India,South Asia,Apartment,2,1,3947,55095615,13958,1,25,26,West,Fully Furnished,Yes,"Power Backup, Security, Lift",2936,298494,18,INR,-72.438196,-94.533913,Central,Vikram Rao,8660,2024-07-17,WhatsApp,20,85,Sold,1280,20,4,0.33,Whether seat feeling test pass pay argue consumer director cover.,Live add similar sport sure.,Pierce Knolls
eb3259f2-3102-43e6-abf5-6b5ebb2f3234,Chiang Mai,Conrad Groves,Thailand,South East Asia,Studio,1,3,5388,33057957,6135,30,21,21,South,Fully Furnished,No,"Lift, Power Backup, Gym, Security, Clubhouse",6798,152991,5,THB,-80.579826,158.633519,East,Santosh Gupta,7047,2024-12-04,Website,91,203,Sold,1349,243,99,0.67,Media authority nation go little likely age such guess international to travel.,Author surface report billion almost common seven.,Andrew Ford
59525d09-bbde-4189-b43f-b27bebc7a4bd,Bangkok,Anna Pines,Thailand,South East Asia,Villa,5,1,6278,16071178,2559,28,20,22,East,Semi Furnished,No,"Clubhouse, Parking, Gym, Pool, Power Backup, Lift",4029,286830,5,THB,-51.359763,88.762432,North,Ahmed Farooq,2073,2024-07-07,Referral,50,79,Sold,161,318,44,0.3,Movie act level television system himself bring this painting artist minute early research force.,Second father modern else.,Young Ramp
becb9785-6924-49b6-87dc-75da431cbdae,Bangkok,Ricardo Extensions,Thailand,South East Asia,Apartment,4,4,1404,31626164,22525,3,9,0,West,Semi Furnished,Yes,"Lift, Pool",2371,75104,12,THB,21.1491225,-63.674629,East,Rachel Tan,6633,2024-01-24,Broker,18,243,Sold,2936,229,65,0.7,Blue station move type country trial them population we five front Congress scientist surface city.,Likely question become hard pay white positive.,Samantha Lock
347cc236-14b5-4b25-8ef6-2d3d05f8c31b,Johor Bahru,Darren View,Malaysia,South East Asia,Villa,3,4,1712,611604,357,20,29,6,West,Semi Furnished,Yes,"Security, Lift, Play Area, CCTV, Clubhouse, Gym",4331,276389,18,MYR,77.940044,84.444158,West,Santosh Gupta,9217,2024-10-05,Referral,30,159,Hold,4246,7,95,0.89,Likely paper leave remain political often occur drop off two late line standard never any.,Paper accept increase.,Cynthia Burg
459a4785-c53c-4fb2-bf43-0c3e95ec65b8,Singapore,Bush Shores,Singapore,South East Asia,Villa,3,3,3330,3228363,969,16,28,13,East,Unfurnished,No,"Power Backup, Parking, Lift",2460,44733,12,SGD,15.9862405,-177.99179,Central,Lina Joseph,6476,2025-08-21,Website,80,159,Sold,3719,365,77,0.65,Indicate note view together sport scientist safe.,Minute seek lawyer least next agent probably.,Stephenson Prairie
44ab18b2-ffef-4349-ac61-2bfc06ddb464,Kuala Lumpur,Robert Springs,Malaysia,South East Asia,Apartment,1,5,4500,937445,208,24,19,19,East,Fully Furnished,No,"Power Backup, CCTV, Security, Play Area, Parking, Clubhouse",1663,237554,18,MYR,-62.044758,86.189977,East,Ahmed Farooq,8336,2025-11-14,Website,93,101,Available,4105,283,36,0.42,War now key director nothing address too special crime argue.,Civil buy suddenly work executive affect month scientist.,Williams Ford
7326483e-c7be-45b1-bf9a-3b131516e93b,Abu Dhabi,Fletcher Villages,UAE,Middle East,Row House,3,1,1887,1662128,880,15,9,20,North,Semi Furnished,Yes,"Power Backup, Clubhouse, Security, CCTV, Pool",7211,214437,5,AED,41.129375,-115.435893,South,Santosh Gupta,6644,2025-09-12,Referral,14,89,Hold,4241,436,91,0.82,Appear start between whom remain all machine never develop member job certain.,Bank alone response small.,Renee Valley
db2d62ea-efbb-4956-a78f-1fec24ae0c1d,Surabaya,Brandon Shoals,Indonesia,South East Asia,Independent House,4,4,5604,11104961,1981,21,25,27,West,Unfurnished,Yes,"Security, Power Backup, Lift",5509,27423,12,IDR,24.2301225,73.307216,Central,Meera Singh,6979,2025-04-18,Referral,24,118,Available,4784,476,97,0.76,Fine leg role measure those size large happen southern job other each garden small.,Sort poor old operation challenge threat decision.,Rodriguez Branch
a200588b-ff24-4cbd-ac97-182ee065fbbf,Singapore,Lindsay Passage,Singapore,South East Asia,Villa,4,5,738,970297,1314,6,19,24,East,Fully Furnished,Yes,"Power Backup, Play Area, Parking, Clubhouse, Lift",2507,261071,18,SGD,-36.8603755,-137.946711,South,Vikram Rao,4737,2024-07-13,Website,60,26,Available,2493,271,83,0.69,Audience peace opportunity culture side interesting book world guess with beat site though star.,Street within inside practice late car green.,Patricia Key
321ad789-92dd-4a85-83ff-9b458a7472b1,Singapore,Leah Neck,Singapore,South East Asia,Apartment,5,1,627,1894321,3021,12,27,16,North,Unfurnished,No,"Parking, Security, Pool, Clubhouse, Lift",2919,281791,18,SGD,53.7756625,-94.333199,North,Gopal Verma,7865,2024-05-27,WhatsApp,75,79,Available,1049,104,22,0.76,Six what especially product fill ever consumer military.,Reach surface order whether argue lead.,Tracy Village
ae98ac79-ba4e-49ad-a0be-a0d36fcc4bd6,Singapore,Lawrence Prairie,Singapore,South East Asia,Apartment,3,5,2602,2362361,907,11,6,3,South,Semi Furnished,No,"Lift, Gym",1048,99412,18,SGD,-89.731688,-75.485217,South,Santosh Gupta,9315,2024-01-04,Website,80,47,Sold,3813,376,44,0.7,Set dark article life room network rate forget face knowledge black car hour.,One modern learn carry energy turn imagine well.,Kyle Place
ae53141d-a4c3-46be-b968-d7ed7e937c6a,Penang,Williams Forges,Malaysia,South East Asia,Studio,3,3,6435,948660,147,9,27,4,East,Unfurnished,Yes,"CCTV, Play Area, Pool, Lift, Clubhouse, Power Backup",5712,280457,18,MYR,-62.6571535,-168.042909,West,Vikram Rao,9736,2025-09-19,Website,6,19,Sold,3380,308,92,0.73,End culture truth trial senior blood war sign friend.,Term bring act morning.,Henderson Way
dbe1a033-5b7a-4f8e-afaf-1657e266e604,Coimbatore,Diaz Glen,India,South Asia,Independent House,1,4,1780,20819134,11696,1,17,11,South,Semi Furnished,Yes,"Play Area, Security, Clubhouse, Power Backup, Gym, Pool",5381,269587,12,INR,-81.2751075,-27.817516,East,Santosh Gupta,4008,2025-02-22,Broker,52,239,Hold,3503,428,57,0.14,Base artist stay environment walk cover federal increase wish city bad class part rock knowledge policy.,Avoid goal stop three stand.,David Gateway
10bb65a3-f9ef-463f-ac66-0769f533bd9f,Singapore,John Lane,Singapore,South East Asia,Studio,2,2,6073,1406374,231,24,8,10,South,Unfurnished,No,"Pool, Play Area, Clubhouse, Power Backup, CCTV",3490,27547,5,SGD,51.0551545,-50.216225,North,Arun Kumar,1783,2024-03-17,Broker,50,279,Available,2073,469,49,0.27,Civil later magazine computer similar manager well show poor democratic hand spend Republican country.,Mind teach explain part painting manager.,Ronald Orchard
3001f7fa-7d87-40f1-8bdf-3af04775f014,Johor Bahru,Susan Isle,Malaysia,South East Asia,Row House,2,3,5890,830978,141,23,14,5,North,Fully Furnished,Yes,"Power Backup, Gym, Parking",6134,252885,5,MYR,31.211842,-118.621122,North,Lina Joseph,6410,2025-10-11,Broker,23,126,Available,767,69,63,0.32,Even set itself education church lead I employee turn company myself long.,Magazine history one win.,Nelson Ferry
302b1fe6-8f9d-4bd9-b20f-428da56d1c5f,Surat,Lewis Village,India,South Asia,Apartment,2,5,3951,36750627,9301,25,13,13,South,Semi Furnished,No,"Play Area, Pool, Security, Clubhouse, Power Backup",7849,62522,5,INR,-43.4005145,-33.923379,North,Lina Joseph,9077,2023-12-14,Website,52,77,Available,404,413,67,0.35,Financial once price he focus wide report.,Wear close already discussion while him amount.,Oscar Points
3ec7ffff-2419-42d7-851c-2c272e67a7a7,Chiang Mai,Little Lock,Thailand,South East Asia,Apartment,4,5,5980,19752741,3303,8,7,24,West,Fully Furnished,No,"Lift, Play Area, Security",5242,214536,12,THB,39.352199,-8.2437,West,Ahmed Farooq,4244,2024-02-15,Broker,94,126,Available,3675,38,89,0.14,Nothing movie officer necessary red future off guy morning walk on positive resource mention every step.,At more about discussion.,Morales Cape
1b691c63-6c32-4305-849a-d3eab3c1e969,Dubai,Guzman Plains,UAE,Middle East,Apartment,1,5,6453,4424146,685,20,6,27,West,Semi Furnished,No,"Clubhouse, Play Area, CCTV, Power Backup",3240,100629,18,AED,-18.7835605,83.286974,West,Rachel Tan,4908,2024-11-22,Referral,36,64,Available,3515,411,14,0.91,Set how marriage above range collection no.,Night carry ask.,Kristopher Junctions
9c9810b1-4921-421d-a3c6-68b5482b57f0,Abu Dhabi,Branch Ridges,UAE,Middle East,Villa,4,5,4991,3096522,620,3,22,1,South,Semi Furnished,No,"Power Backup, Parking, Pool",6092,46881,18,AED,-84.5554135,-119.930434,East,Meera Singh,8799,2024-07-25,WhatsApp,43,35,Available,4245,361,36,0.6,Star article worker authority hand agency option draw last.,Eye character line magazine.,Mary Street
f58e3804-318d-49a9-bd5f-103c5c590351,Singapore,Harper Dale,Singapore,South East Asia,Row House,4,3,4512,1497285,331,3,5,6,West,Fully Furnished,No,"Parking, Lift, Pool",4866,23669,5,SGD,87.6723935,109.282753,North,Kiran Nair,4911,2025-07-21,Website,77,144,Sold,1736,231,9,0.75,Order training statement maybe buy too pretty when everyone.,Area many development.,Paul Plain
40a2cd25-a154-49f1-ba1c-7eece6ee5146,Coimbatore,Gary Fork,India,South Asia,Row House,4,3,2235,43812034,19602,23,19,20,South,Unfurnished,No,"Clubhouse, Gym, Security",6149,266682,12,INR,87.303303,81.108114,North,Vikram Rao,7298,2023-12-15,Broker,3,145,Available,4924,80,36,0.19,Sure floor listen catch evidence toward experience loss tax church interest usually chance ten politics despite.,Citizen her significant under public.,Derek Shoals
19ad6aa3-601e-4f98-948f-ac8c720c5e44,Penang,Santos Knoll,Malaysia,South East Asia,Villa,5,5,2063,817604,396,4,18,17,North,Unfurnished,No,"Lift, Play Area, CCTV, Power Backup, Pool, Gym",7970,228206,12,MYR,51.645429,-65.048191,East,Lina Joseph,6000,2025-03-27,Referral,22,207,Hold,4309,348,86,0.3,Star despite perhaps source soon receive room middle.,Responsibility off you century.,Joshua Valleys
6ff47bb8-997c-48d2-aba9-eee7d980ff40,Penang,Michael Rapids,Malaysia,South East Asia,Independent House,1,5,5314,552580,103,28,10,28,East,Fully Furnished,Yes,"Pool, Power Backup, Play Area, CCTV, Parking",4926,227304,12,MYR,42.144981,18.911786,North,Meera Singh,3636,2024-02-23,WhatsApp,73,159,Available,4678,293,40,0.32,Direction all people open shoulder pay already ago small computer discover kind move store every.,Gas show order exist run cell.,Morse Overpass
302b11fa-8fe9-454e-ada9-10e125967c07,Abu Dhabi,Laura Ford,UAE,Middle East,Row House,3,4,546,1376405,2520,10,30,23,West,Fully Furnished,Yes,"Parking, Power Backup, Play Area",6517,60855,18,AED,-21.888981,106.145898,Central,Ahmed Farooq,4493,2024-04-11,Referral,10,194,Sold,912,345,44,0.45,Head ready point support tend manage future discussion organization within baby ten.,Form box team information get high.,Wallace Knoll
5ab5f2f2-08f0-465c-b175-28abd6d9ff96,Coimbatore,Rodriguez Ways,India,South Asia,Apartment,1,1,5131,21343819,4159,15,5,2,West,Fully Furnished,Yes,"Power Backup, Gym, Pool, Parking, Play Area, CCTV",3797,218978,12,INR,38.5329505,-129.744966,North,Kiran Nair,6925,2025-02-11,WhatsApp,10,214,Sold,1948,492,25,0.08,Present development discover total discussion house significant president.,From business friend necessary both simple.,Jessica Corner
70ecd609-3ba6-4077-a536-130d13fa791a,Trichy,Lydia Dam,India,South Asia,Villa,3,5,1511,29381343,19444,27,24,10,South,Fully Furnished,No,"Play Area, Clubhouse, Security, Pool",4006,195619,18,INR,-83.6575755,175.329737,East,Kiran Nair,3098,2024-02-19,Broker,57,247,Sold,4167,156,73,0.19,Wish lawyer white music company call involve wide.,Much picture that news seat including.,Aaron Orchard
f8bedffd-9f5a-45a6-9fe8-afc70438e676,Singapore,Roman Plains,Singapore,South East Asia,Villa,4,1,5809,2473702,425,16,30,4,West,Semi Furnished,Yes,"Lift, Clubhouse, Gym",5925,79921,5,SGD,54.923755,38.800197,North,Rachel Tan,4741,2025-09-19,Broker,84,124,Hold,3324,218,15,0.88,Meeting laugh west night better college notice forward sit ball wife campaign very figure power moment.,Floor spring each value hard.,Christine Loaf
8029ccbd-d920-46f6-8a35-a78b9b4a6594,Penang,Lee Spur,Malaysia,South East Asia,Studio,5,5,1945,933114,479,4,19,16,South,Semi Furnished,No,"CCTV, Lift, Clubhouse",7890,96935,5,MYR,87.276453,-112.609431,East,Ahmed Farooq,1904,2025-04-07,Referral,39,117,Sold,3845,168,79,0.01,Such rise sense suggest student sister cut down.,Trial whom audience best newspaper herself.,Tina Junction
62a61390-bfaf-4b87-bea1-7af717d81838,Jakarta,Poole Trail,Indonesia,South East Asia,Villa,4,2,981,1236729,1260,27,7,25,East,Unfurnished,No,"Security, Power Backup, Parking",6484,207794,12,IDR,89.526557,-44.646267,West,Vikram Rao,7764,2025-06-19,Broker,42,120,Available,236,27,16,0.13,Themselves court indeed hear various line character once appear address example about cost indicate sea still.,Sign most teach process tree ball reason.,Harvey Gardens
d3958ffe-e2b3-48b5-a18a-d81d1e215b9b,Bangkok,Tammy Forest,Thailand,South East Asia,Apartment,5,2,4143,48394519,11681,29,29,9,North,Unfurnished,Yes,"Pool, Security",3767,194648,12,THB,60.9093735,97.965874,North,Santosh Gupta,9666,2025-02-28,Referral,34,71,Sold,1278,439,55,0.47,Develop several perhaps account them save claim theory stand draw inside issue shake again wide trade.,Second subject perhaps way.,Casey Vista
18316028-a3d9-4386-914c-ec16bf365ea0,Jakarta,Connor Lake,Indonesia,South East Asia,Independent House,4,5,2220,21570806,9716,19,24,24,South,Unfurnished,No,"Power Backup, Play Area, Lift",3284,280872,18,IDR,-63.274621,-176.947441,West,Arun Kumar,7798,2025-10-25,WhatsApp,82,219,Available,2876,381,29,0.59,Majority method nor put example purpose child almost join talk leader pull such interview station bill.,Anyone western free.,Candice Walks
a1d8aab3-b577-41b0-a7f1-7a32ca3b8919,Lucknow,Taylor Forest,India,South Asia,Independent House,1,5,4477,38730254,8650,24,8,18,South,Fully Furnished,Yes,"CCTV, Lift",3833,74817,12,INR,12.9867545,-4.4266,West,Santosh Gupta,4905,2024-03-14,Referral,88,37,Hold,3046,400,58,0.21,Else television simply condition question actually want specific.,Direction camera since travel head.,Solomon Viaduct
83bc4316-426d-4788-aba3-7969e1f38d65,Jakarta,Christopher Tunnel,Indonesia,South East Asia,Villa,1,3,1423,9059249,6366,9,8,0,North,Semi Furnished,No,"Security, Gym, Play Area, Power Backup, Pool, Lift",2336,147947,18,IDR,88.7617285,-26.195368,South,Gopal Verma,4508,2025-11-09,Website,65,133,Sold,2501,498,3,0.74,Sometimes available bank resource listen seat stay.,Difference all machine let charge thought.,Castillo Plains
67216cf6-3db1-406f-87d8-02a142e76bef,Bangkok,Carol Mills,Thailand,South East Asia,Studio,3,3,5862,42143707,7189,7,16,11,West,Semi Furnished,Yes,"Play Area, Security, Parking, Clubhouse, Power Backup",2273,240754,12,THB,-81.235287,-125.102889,Central,Ahmed Farooq,4468,2025-06-12,WhatsApp,2,299,Sold,1883,126,64,0.04,Newspaper big century fly kid mind community public usually discussion worry that turn from investment Democrat.,Prevent direction factor seven.,Robert Club
a2ca75ad-422f-4b33-9f21-fcb10443cfda,Singapore,Benton Divide,Singapore,South East Asia,Villa,2,5,5449,462239,84,4,16,13,West,Fully Furnished,No,"CCTV, Lift, Security, Gym",1768,65667,5,SGD,-38.379066,-177.110611,West,Kiran Nair,6951,2024-08-19,Website,97,288,Hold,1072,450,26,0.77,Six sense later actually share blue point ground buy election few by must.,Yet movie mention none customer.,John Courts
42e39c29-6973-456d-9acb-f0746f6dd3b8,Jakarta,Reynolds Path,Indonesia,South East Asia,Apartment,4,4,1725,5819617,3373,14,5,4,West,Unfurnished,No,"Play Area, Parking, Power Backup, CCTV, Clubhouse, Lift",1783,66586,18,IDR,-87.20821,-99.464678,South,Arun Kumar,7429,2025-03-15,WhatsApp,31,13,Hold,1868,447,58,0.81,Little sea generation picture bill step interest weight require interview challenge man soon range TV.,For real lay international size nor try.,Harper Route
8cd5cf85-2ed7-43f7-8a46-9ab4f833f215,Mumbai,Thomas Motorway,India,South Asia,Independent House,2,3,5134,53603240,10440,23,5,27,North,Unfurnished,No,"CCTV, Pool, Parking, Gym",6757,94633,12,INR,-10.1618945,40.433383,North,Vikram Rao,5550,2025-11-10,Referral,60,102,Sold,1933,469,16,0.04,Consumer research sound life during far laugh next commercial answer court production memory gun tonight.,Wife scientist mission doctor.,Emma Extensions
f2d16b75-0bd6-4166-80bc-deeee08fb5a4,Sharjah,Barnes Lakes,UAE,Middle East,Independent House,2,5,6282,598543,95,15,24,14,North,Semi Furnished,No,"Security, Pool, Play Area",1536,107642,12,AED,-28.985645,-11.920957,West,Pooja Sharma,3594,2024-01-02,Referral,81,144,Available,157,250,88,0.2,Player wonder special stay care somebody lawyer nearly thought southern answer return any although.,Customer turn magazine north adult.,Dana Curve
5c41dfd1-d713-4daf-96c5-d15de9404300,Bengaluru,Henry Parkway,India,South Asia,Row House,2,3,2107,38778629,18404,6,17,17,East,Semi Furnished,No,"Lift, Parking, Clubhouse, Security",1594,224984,12,INR,55.8334295,-14.186476,West,Kiran Nair,2021,2025-08-01,Referral,48,98,Sold,2214,109,83,0.17,Fund full up investment claim but but his audience move expect second approach home throughout high.,Cell partner raise allow thank simple.,Morris Locks
fee673d7-21e0-44fc-95db-a69e591a8689,Singapore,Flores Ways,Singapore,South East Asia,Studio,2,5,1463,1936632,1323,5,15,28,North,Fully Furnished,Yes,"Gym, Parking, Security",5713,89115,5,SGD,-22.8718375,75.789799,Central,Lina Joseph,4226,2024-11-01,Referral,86,143,Hold,2795,161,62,0.26,Clearly practice skill budget certain never just soon more something short.,Nothing game treatment.,Richard Ranch
a02072ff-572b-4eea-8e40-691a34845369,Singapore,Ross Skyway,Singapore,South East Asia,Studio,1,1,898,3434274,3824,21,5,0,West,Semi Furnished,No,"Clubhouse, Gym, Lift, Power Backup",4020,105478,12,SGD,-34.445893,96.465793,West,Ahmed Farooq,2919,2024-03-30,WhatsApp,60,30,Sold,928,294,12,0.69,Story watch water wide present involve white choice deal with argue point.,Picture allow east.,Rachel Manor
3def8dcf-0b19-4009-897e-0ab6d3c9c3f5,Surabaya,Ryan Rest,Indonesia,South East Asia,Studio,2,5,6432,23261836,3616,21,15,5,West,Fully Furnished,Yes,"Power Backup, Gym, CCTV, Pool, Security, Parking",6173,298069,12,IDR,82.531591,57.418746,East,Pooja Sharma,8133,2023-11-26,Referral,24,291,Hold,2498,214,16,0.87,Add to popular against from option door ask often off could event party part president home.,Pay cost nice participant no charge.,Donald Islands
7209b6ed-5549-4b06-ab32-8007561957fd,Johor Bahru,Ibarra Coves,Malaysia,South East Asia,Studio,2,1,1675,1121833,669,16,9,9,West,Semi Furnished,No,"Parking, Lift, Security, Play Area, Power Backup, Gym",1957,133273,5,MYR,76.421988,-39.943057,South,Rahul Mehta,6649,2025-11-12,Website,60,198,Available,3088,286,75,0.19,Miss well although himself discussion do actually.,Remember herself wish treat.,David Way
33630786-60b0-41cb-bf98-4dfb329a18c6,Abu Dhabi,Morris Underpass,UAE,Middle East,Row House,3,4,4213,5079415,1205,19,29,13,West,Semi Furnished,No,"Clubhouse, Lift, Security, Gym, CCTV",2062,123292,18,AED,-43.675721,106.738232,West,Meera Singh,1508,2024-05-29,Website,37,144,Hold,3650,232,93,0.13,Country scientist hit everyone sport situation believe few wind indeed.,So then player improve.,Mark Ridge
776132d8-69a5-4054-9c94-a47b1bfbd830,Singapore,Pearson Brook,Singapore,South East Asia,Villa,5,3,6078,1336954,219,19,14,13,North,Fully Furnished,No,"Gym, CCTV, Security, Parking, Clubhouse",5446,236253,5,SGD,79.1397195,81.305842,Central,Ahmed Farooq,5133,2025-01-05,Website,98,257,Hold,3796,182,19,0.82,President those within ahead administration safe my woman cause keep artist air receive.,Return week enter nearly throughout just fine.,Victoria Oval
d0da7618-647e-4d63-9bd4-a17359710f84,Chiang Mai,Johnson Tunnel,Thailand,South East Asia,Apartment,4,4,3215,23503996,7310,20,6,7,East,Unfurnished,No,"Pool, CCTV, Power Backup, Parking, Gym, Security",5604,24641,5,THB,-85.092812,173.592729,South,Arun Kumar,1309,2024-03-27,Website,2,289,Hold,3268,308,57,0.03,Quickly seat per truth senior instead someone knowledge.,Ready important agreement idea huge.,Lance Loop
ff62236c-6987-4328-950d-987d226f09a1,Surabaya,Brown Vista,Indonesia,South East Asia,Villa,3,3,368,11971990,32532,19,12,25,South,Unfurnished,Yes,"Security, Lift, Clubhouse, Parking, Play Area, Power Backup",4634,183659,12,IDR,9.7774425,-144.319844,East,Rahul Mehta,7913,2025-06-15,WhatsApp,16,103,Sold,1175,93,35,0.55,Maybe picture company trade skill spring ever truth spend.,Material his main gas business.,Horne Cliffs
c6880773-e646-457c-862b-cdde9b65a4a8,Abu Dhabi,Danielle Grove,UAE,Middle East,Row House,2,2,3008,4404009,1464,12,15,20,East,Semi Furnished,No,"Play Area, Lift, Clubhouse, Parking, CCTV",595,220944,12,AED,10.975884,-55.467205,South,Rachel Tan,6515,2025-03-30,Referral,95,225,Available,3376,369,66,0.52,Stand seat power usually late spend particular.,Big buy care wife particular within get.,Jones Flat
