vehicle_id,trip_distance_km,avg_speed_kmph,elevation_gain_m,traffic_level,hvac_usage,base_energy_kwh,energy_consumed_kwh,efficiency_km_per_kwh,efficiency_label
EV_12,113.72571598841583,73.88980072284708,110.38518990567941,Medium,0,16.246341040497978,18.865421330008118,6.028262714043868,Good
EV_33,116.50232919781179,65.49242865919084,851.9894287775819,High,0,21.399424291575638,35.17028529197891,3.312521585498251,Poor
EV_4,27.664681854222383,36.37255100649746,517.5231273095537,Medium,0,5.9984965111569855,7.877277410643337,3.511959832320163,Poor
EV_32,94.04559192452014,74.81420596496983,866.1647939306648,Medium,0,19.726173281083724,28.47213101909928,3.303075272498352,Poor
EV_31,62.48313186606537,63.18906416145926,365.29971717062614,Medium,1,8.452221677954887,12.530644329390624,4.986426094587267,Average
EV_40,52.13688839694091,46.620656975155235,842.144103052384,High,1,7.583508662614429,14.669474578962188,3.5541074164790847,Poor
EV_17,11.080892487837918,43.8240390345176,468.74877183257297,Low,1,2.194800029284976,2.994529229693473,3.700378803439559,Poor
EV_17,154.95299110383743,20.355918400871946,723.5881297943587,Medium,0,19.953543621232917,27.738210518799885,5.586264874542512,Average
EV_31,23.268308222769843,50.11719996815786,498.7196734773853,Medium,0,3.063324923166467,4.001280331976151,5.815215704038937,Average
EV_26,160.37639377285058,69.16430840040965,23.999867330417533,Low,1,35.275636029313716,41.95825067790537,3.8222850376672772,Poor
EV_11,143.4068831301045,25.51404762255484,845.0696303759121,Low,0,27.500146041232092,35.24665879134796,4.068666025311504,Average
EV_23,142.61771009856147,26.861220648591477,551.2948984470963,Medium,1,29.444810271909944,46.06533915766131,3.0959874106308876,Poor
EV_34,8.722903703140728,27.685759074477538,99.27943851619797,High,0,1.0863032183177914,1.4364830841712228,6.072402661235233,Good
EV_39,103.66978984201603,35.99596708933822,621.5117125471997,High,1,18.930375286278064,34.51595070726855,3.0035327933234273,Poor
EV_25,111.88969719141456,62.32940335359957,746.5787554975551,High,0,24.541447224258864,39.230491647817686,2.8521105010836325,Poor
EV_31,139.72023478447997,59.460362554241755,847.0113893193819,Medium,0,23.80532552544835,34.189627144532615,4.086626455264609,Average
EV_15,135.15941822699276,65.05823898398032,613.2507498401351,High,0,19.845616092751946,30.595066550688177,4.41768668824656,Average
EV_40,41.48676965876973,45.05236698121379,689.9709244428753,Low,1,6.236772051392008,9.05197962925902,4.583170903817619,Average
EV_8,173.3258059874694,70.13464170561224,757.4891615639265,Low,1,25.165497273046345,37.19323941120969,4.660142776787296,Average
EV_20,125.92327156904145,67.12818495119694,565.2292236944791,Medium,1,27.61360516618648,43.36999217221355,2.9034653976654035,Poor
EV_12,94.17519096044455,46.69005410157855,124.73308106640249,High,1,14.748105234781477,23.201703648427056,4.058977409050266,Average
EV_18,17.575723121468513,84.3252626687384,799.5756667621412,Low,1,2.9241178964166314,4.37009350101421,4.02181855317044,Average
EV_8,137.82412247469335,21.796281577263787,757.7641636807982,Medium,0,27.197894504364164,38.15588869719969,3.6121324173169747,Poor
EV_24,141.7714092429136,38.39173394692945,355.0489812587555,High,0,20.381361785473292,29.17566596054114,4.85923472782604,Average
EV_40,27.919457081541168,28.30280131502718,248.8129991424394,Low,0,3.4795432468565535,3.7681284438219538,7.409369796647085,Good
EV_30,153.85624477354713,87.29621577716617,752.3500440724588,Low,0,31.328686671753086,39.185399604494975,3.9263666142605373,Poor
EV_13,136.15643408985173,25.571500611520193,443.9917967198419,Low,1,27.652883309488672,37.45961262092181,3.634752859505176,Poor
EV_29,79.57343657827309,63.29674926381773,537.986177436943,Low,0,13.236530199230542,15.610220294034775,5.097521692802821,Average
EV_21,52.692491218907676,90.6474922461575,340.9214138053892,High,0,9.472793933897748,13.503086976991906,3.9022551886610173,Poor
EV_23,70.78676370001148,88.34168087131076,488.0589699311802,Medium,1,13.679394996328345,21.019843777634332,3.3676160702645404,Poor
EV_7,62.31018621350903,53.155049331386294,323.17850050825535,High,1,10.782793847859928,18.040795927437884,3.4538490687510475,Poor
EV_11,10.648632586567881,37.518283093233656,748.4837148882798,Medium,0,2.1758854131678573,3.0450078537097967,3.4970788576438085,Poor
EV_16,59.7989438122874,42.04412390824434,514.9141118482779,High,0,9.746063072790626,14.616138508593137,4.091295643998607,Average
EV_32,121.39007338373389,57.63014698034925,93.96808819657913,Low,0,15.359611188942806,15.84071562189872,7.6631685260431235,Good
EV_24,148.82528654424618,30.74286043883502,400.2649188158531,Low,0,23.714881225564024,26.878959561723352,5.536869319755181,Average
EV_17,156.9715986835007,45.3529766935537,610.2680592127386,Low,0,33.93321482898593,40.83600054783065,3.843951331610989,Poor
EV_32,110.54932338428358,63.86710669114944,147.6558249433929,Low,0,21.63991239777619,22.704998770041655,4.868942055621207,Average
EV_27,79.96404923100377,43.41169465693257,676.0146169392708,Medium,0,15.561262634583896,21.355946790364225,3.744345779466141,Poor
EV_27,172.04598563727254,21.656801565354495,165.82714916842974,Low,0,34.21444596640551,36.105673978067614,4.765067832324134,Average
EV_16,103.8724728017667,82.42161420110494,585.0766914178652,High,0,22.65603148257812,34.65540709897393,2.997294837862174,Poor
EV_31,177.32714805372058,62.22380191055639,524.6298246151373,Low,0,30.205531574125605,35.487772484839105,4.996852032047864,Average
EV_2,42.58604649402983,21.414114512891665,544.4401854169073,High,0,6.598548400131483,9.978948315666974,4.267588642299072,Average
EV_22,71.64581776214814,76.72855171582185,468.5567222977866,Medium,0,9.985862200192706,12.930970999302636,5.540637108072703,Average
EV_35,52.105947802982875,38.443840697131854,899.1922659616206,High,0,9.429476892024528,15.687399837630233,3.3215158880564424,Poor
EV_27,161.34129867029404,24.73993108715554,790.649571268142,Medium,1,28.545273280857263,47.66796568803732,3.3846902493425266,Poor
EV_18,85.00292569732258,22.740828436001195,300.32685610248257,Low,1,14.095082875292254,18.297229683911443,4.6456718949133995,Average
EV_16,63.93679039791677,83.97073411798185,274.5400619982826,High,0,9.001398312322642,12.576187472087135,5.08395652814691,Average
EV_30,126.71452365393336,74.44860101618382,663.9247377775527,High,0,27.072987251467982,42.322512092241006,2.99402179572332,Poor
EV_31,9.261570805043572,49.394574790021096,199.73813804879995,Medium,1,1.7339701945670014,2.4441893141565014,3.789219906740233,Poor
EV_29,116.99444657111627,95.92583072984046,513.1122243484734,High,0,25.522766594171916,38.256786483702705,3.0581357537950975,Poor
EV_35,91.94378267872902,61.29704817672615,634.1080416427038,Low,0,17.476169253657726,21.170095740608836,4.343097159563662,Average
EV_10,79.21576841450396,76.54401566180493,83.80465665351142,Medium,1,15.49009639181879,21.04358630618384,3.7643663614136775,Poor
EV_14,65.79699195525252,43.238901525554674,619.4104523969132,Low,1,8.805613467139477,12.535977572941112,5.248652653724846,Average
EV_28,66.90581803720022,80.57581446959288,99.53562084339039,High,1,11.023395355180792,17.202150292440102,3.889386902206266,Poor
EV_13,68.43501726114918,69.49768357155611,107.85973668139425,Medium,1,9.389061905929411,12.854713090211467,5.323729653154273,Average
EV_1,115.66210386544263,28.32166240477961,319.1025137052651,Low,0,17.016554361696375,18.82656278550291,6.143559245690156,Good
EV_22,48.29693336299457,34.59431172440661,600.9257726909743,Low,1,8.759362234451121,12.40644653413261,3.8928901382132324,Poor
EV_5,6.398127453902573,69.69947057340323,455.2025246071502,High,1,1.187007724837739,2.0648940643640765,3.0985257618399897,Poor
EV_35,170.32405237269558,85.1328786857979,104.04354678650452,High,1,23.57458371331077,36.841945874477666,4.623101422302667,Average
EV_24,117.08712040557772,69.2172190008369,704.7929674483128,Low,1,21.694102853505523,31.613049476795265,3.703759123001483,Poor
EV_15,155.47543030236355,47.745423550389646,780.6968765798089,High,0,20.147404589521148,32.49972463052472,4.7838999274577345,Average
EV_29,123.96505427884041,43.281220705177205,188.28131466310282,Medium,1,20.973103683782803,29.457651033397436,4.208246412393703,Average
EV_26,160.74096234736353,40.48540308987385,364.7856605649676,Low,1,23.327999821992247,30.87419625434264,5.206320547526945,Average
EV_19,115.27819493445897,58.16463335460615,379.419314997911,Medium,0,15.894480586018242,20.053269485853097,5.748598502393031,Average
EV_17,146.19875820454774,43.93079774999204,438.3991521336556,Medium,0,17.658640811283288,22.667850088183716,6.449608482312937,Good
EV_26,169.57946209785084,79.7094103349896,185.812086917954,Medium,0,27.28486021151449,32.4517899819716,5.225581152597736,Average
EV_16,141.13473982571585,95.19537618000537,158.5759296331976,Medium,0,27.146361531113982,32.01103513413763,4.4089402055981965,Average
EV_22,47.57123207829027,46.896815241172575,573.6733484273126,Low,1,9.790198879767592,13.761542639555161,3.4568240875521496,Poor
EV_39,61.540374335067014,84.54827729036201,32.21189767660504,Medium,0,10.05581844132186,11.383445665630065,5.406128877205899,Average
EV_2,57.58624612686904,95.65779885562807,820.0834282987031,Low,0,11.282591926455519,14.36681414883649,4.008282248958634,Average
EV_25,70.03015767518914,24.75102055262318,434.4363220502998,Medium,0,15.004664355590345,19.23882399152483,3.6400435757424225,Poor
EV_40,133.67457474228118,73.96932217076707,41.63902298849911,Low,0,22.847006364844606,23.164115372592658,5.77076104967265,Average
EV_24,132.708866591279,62.78045620300691,661.8811976013269,Low,1,23.37108973948107,33.66231393988722,3.942357225598485,Poor
EV_15,97.99292952835647,78.61092788478874,552.9761015994671,Low,0,14.930636349035613,17.682731376598618,5.541730371928888,Average
EV_15,174.9075414512082,48.006987802544465,692.5337270930155,Low,1,34.08306159514811,49.50212275531807,3.5333341625722037,Poor
EV_40,145.8506980730608,97.72296869342159,83.39343559421476,Low,0,23.71281283217368,24.371977142066193,5.984360531067525,Average
EV_5,134.96970882024766,49.428400669802635,21.66102669030938,Medium,0,25.21276185883922,28.442183423389267,4.745406033393909,Average
EV_34,50.968213153102255,43.3885200600909,549.5026409250198,Medium,0,8.814227253245374,11.680152554226892,4.363659885132026,Average
EV_8,168.8958789875944,33.68567021003432,595.6062702756615,Medium,0,29.09814680183939,39.06017886179562,4.323991438574538,Average
EV_3,12.063622885963097,72.6966202700971,535.3651051968744,High,1,2.049364966069213,3.64774357284173,3.307146636013419,Poor
EV_3,40.17562549966784,47.460061353396085,520.8455907544982,Low,0,8.056396620042914,9.455109505682513,4.249091507139322,Average
EV_16,106.41942871057763,56.90406745870873,123.20572955242186,Medium,0,16.433722277375388,19.16166768117358,5.553766534378173,Average
EV_17,172.32194791285846,66.5335040698198,654.335947711855,Medium,1,33.297076911190786,53.60352555792016,3.214750263518761,Poor
EV_12,149.48425773710693,59.27272076323013,892.1123348777999,Low,1,18.50694729919703,28.332239693227674,5.276118632189834,Average
EV_22,162.81069579989867,32.94575857335811,300.84822760026145,High,0,24.74089986954059,34.84414100633967,4.672541526286336,Average
EV_18,96.70935542259565,94.34214785896074,321.76554823987243,Low,0,19.16267133366652,21.21796714947242,4.557899196530725,Average
EV_9,113.43966213062258,80.00044086014951,803.4781935489605,Medium,1,23.979313819591923,40.17875333050896,2.823374363994623,Poor
EV_24,134.37352845754378,29.96889638209285,547.1345777454798,Low,0,28.324969900291993,33.49082671564189,4.012248774820021,Average
EV_16,118.40406985025896,39.73870065613228,382.7656862058142,Medium,0,21.33351620585079,26.942080325913278,4.394763448774081,Average
EV_30,128.31992540927928,74.28095089494447,68.78407964616204,High,1,25.81207642214091,39.88044511595254,3.2176151754622753,Poor
EV_18,87.71810743737167,25.408133423159065,313.25648828229544,Low,0,12.388073609088178,13.681621754210024,6.411382291750582,Good
EV_35,163.19331106059798,83.61056378469111,699.4533566891918,High,1,34.21361025871309,63.72460939645493,2.56091504689045,Poor
EV_25,176.82054097387623,89.41705112793453,201.10928188467625,Low,1,27.70446215467552,34.88277097482879,5.068993547028387,Average
EV_24,12.3961085764989,75.05933540723106,181.81489848102854,Low,0,2.3962020321713484,2.541423775244438,4.877623597153381,Average
EV_26,98.22277382815555,51.561690437330014,274.92374654136904,High,0,17.80788875644715,24.882977179415814,3.947388333796702,Poor
EV_1,78.25016372458202,64.15612510668495,56.982877946757995,High,0,14.35544834281092,18.723993510068112,4.179138584004848,Average
EV_27,165.93641733714912,32.15835245384384,339.00327382538063,Low,1,25.7198713957197,33.77896901845249,4.912418056528095,Average
EV_26,138.0237984272609,60.902839327130856,793.8577537999364,Low,0,22.24393045613041,28.13010267865897,4.906622631419447,Average
EV_24,60.675044297499966,25.4223806923585,102.97097377357599,High,1,13.187235160167432,20.601658603974204,2.9451533715734577,Poor
EV_19,120.11392277609346,37.34159650855765,66.3245198941112,Low,0,24.64310382083999,25.18791783071264,4.768711871436778,Average
EV_33,144.74257643961045,51.39664054058453,347.81939840350566,Low,1,25.532050189351082,33.620832542602436,4.305145515245667,Average
EV_32,123.70516072432694,34.67218630334476,356.64262223472815,Medium,0,16.555949246736102,20.74703116010909,5.962547593902419,Average
EV_11,93.3880852777809,64.25199299034571,470.3207271064804,High,0,16.836087421856593,24.928692541203475,3.746208716057775,Poor
EV_13,37.14131330448802,56.295699267173305,133.4675328067425,Low,1,5.433620856599506,6.696922652296205,5.546026919058593,Average
EV_23,58.70824233064959,69.67884522679869,164.91895541965866,Low,1,10.846635812861358,13.502631159419058,4.347911280217142,Average
EV_17,102.72037445013926,66.22413321379398,548.2019677416263,Low,1,22.08658221998657,30.824610767499802,3.3324143238961312,Poor
EV_36,19.446868039804876,44.11403696252676,208.191820453409,Medium,1,2.4779587985267084,3.5021374213084573,5.55285692716741,Average
EV_37,20.845184228099477,33.69646344412742,11.39131368676325,Low,0,2.8584960647097075,2.8693500731582033,7.264775540321519,Good
EV_14,102.96183051832638,77.6204502978706,812.0247384332453,Medium,1,14.69463381829761,24.677050724603404,4.172371798696018,Average
EV_27,150.819211704658,92.28233240375778,569.3861675619111,Low,0,18.822033322993736,22.39436846282773,6.73469367778787,Good
EV_8,101.90670878635294,24.226459936743296,494.81841812614005,Medium,0,12.481947820645948,16.285599358068282,6.257473645627042,Good
EV_21,115.88205966074928,23.7105237612165,214.73296033596463,High,1,14.906426953211115,24.126214321428165,4.8031596717528275,Average
EV_22,135.05983527892727,78.88999777684427,439.03988705654024,Medium,1,17.52076987618954,26.5441714414846,5.088116446831291,Average
EV_14,94.24499854654381,96.07224635463395,559.5023835404678,Medium,1,15.404727657069444,24.155836872344405,3.9015414388082434,Poor
EV_9,12.637873706979104,74.9410595723334,212.01550537567047,High,1,2.769953181925969,4.479409677663082,2.821325713966022,Poor
EV_31,111.65665141224699,87.28222182820296,828.2735200777373,High,0,22.729587556186104,37.1264333498179,3.0074704553540057,Poor
EV_35,117.78065312502291,61.652679438546315,468.3876326129787,High,0,24.352677245349348,36.03819715361501,3.2682171259282398,Poor
EV_5,128.50815388491375,94.45338697461209,101.38060049872153,High,0,22.453229536527985,29.71136448133666,4.325218855755911,Average
EV_38,82.08204846674825,41.037609855393875,851.7135688419702,Low,0,14.359244696436933,18.435899211862743,4.452294272358129,Average
EV_16,58.84740904838788,22.1436907923028,344.98200144694215,Low,1,7.1052565820735385,9.348335783861371,6.294960986529808,Good
EV_19,150.5184484394269,80.51594224848279,127.99969151110609,High,1,22.550313858708527,35.51321696271032,4.2383783084893345,Average
EV_12,49.02975749700542,64.02705777148707,163.27007459113733,Medium,0,8.700992561761868,10.275473372214922,4.771532728563419,Average
EV_32,126.2266057001124,65.72373314719636,592.8381034864769,High,0,20.587878935288707,31.560070787699992,3.999566621672696,Poor
EV_3,90.18846945589918,44.87341801367783,235.1034711294662,Medium,0,12.200726007981824,14.735694795256048,6.120408349183108,Good
EV_14,115.01202145094776,85.58580908221293,781.174843973457,Low,1,18.299614935715788,27.21632383540293,4.225847037480513,Average
EV_22,44.73149361553397,24.092111734930608,188.98139942929348,Low,1,8.977387913675363,11.260631075054354,3.9723789295102234,Poor
EV_3,167.29356598704948,87.90863935549189,858.3197718488336,Low,1,28.46439481640727,43.197730010116544,3.8727397469235245,Poor
EV_17,10.000288954323821,76.12134404657112,289.8009721456459,Medium,0,1.4635741072108774,1.7975505410648953,5.5632866647518595,Average
EV_38,160.26607095836104,57.72625895660967,545.6698538390127,Low,0,32.06826291163077,37.90115769025097,4.228527061577992,Average
EV_13,122.61191767897397,68.13110215042123,654.6506896331225,Medium,0,14.904122655972817,20.335228533397014,6.029532320111652,Good
EV_32,168.390723384655,29.301690061846575,331.80669743146075,High,0,27.585518253961446,39.21476884081773,4.29406390404069,Average
EV_7,51.93483527496491,24.412880650887683,557.6811801552572,High,0,9.541258909866517,14.483096430344865,3.585893080581268,Poor
EV_2,166.20115739312374,97.00513959892751,552.4658311620132,Low,1,29.08381229072799,40.63890476507812,4.089705624545865,Average
EV_38,110.551968444654,78.25497753812064,501.6792534626469,Medium,0,16.97726564992931,22.194270525235762,4.981103943873805,Average
EV_35,156.51063281586516,48.84426518104312,405.8950926833451,Medium,0,31.08624424577375,39.5272217112777,3.9595657382418654,Poor
EV_17,148.8919805542978,28.096352420982022,815.1370307070374,High,1,23.61008399828619,45.35011532661721,3.2831665251997513,Poor
EV_36,160.42656378343028,40.233007073569965,693.086233592235,Medium,0,19.278702320217576,26.580553119052137,6.035486284461152,Good
EV_22,46.03966989498625,91.32038586051353,71.51685088778592,High,1,5.889795203654962,9.108016706235325,5.054851278815464,Average
EV_34,17.500425442270846,75.2638241961601,728.8361095716311,Low,0,3.7381542455503216,4.646321511318845,3.7665119384524464,Poor
EV_4,61.72564044388536,96.71997847695886,549.7843482281752,Low,1,8.577303619571966,11.976047401244593,5.154091193516035,Average
EV_24,46.015451748023615,73.61451554465478,397.0029844574327,Low,0,6.910006559015542,7.824437634532078,5.880991567360797,Average
EV_37,98.55752320602326,91.92200328242755,745.070733914874,High,1,12.358572534226841,23.302314413593002,4.22951649594649,Average
EV_25,137.22244512607227,24.28913476747195,300.4314920283515,Low,0,18.603603527961695,20.466639649631507,6.704688579814953,Good
EV_28,27.407013708902188,33.27085789749242,298.1767701002733,High,0,3.7635024740487575,5.296083811892275,5.174958456541069,Average
EV_19,103.37201807611487,64.6659047535961,636.681352815442,Low,1,14.544338508593064,20.804629026339473,4.968702779811255,Average
EV_27,24.230708571332432,87.64995276945821,703.575203580658,High,0,3.884197792449586,6.137778615432114,3.9477977440257566,Poor
EV_12,145.57306716340952,29.186346117330196,715.8512828573149,High,1,26.636222446747002,49.831238311286114,2.921321486213983,Poor
EV_39,27.606482522007646,70.99839314121908,665.8866781169833,Low,0,6.016893895964691,7.352417058953452,3.754749261454052,Poor
EV_13,79.2143252767352,40.45434814672046,898.5327898766265,Medium,0,16.576320624783364,24.126043010057764,3.28335339714482,Poor
EV_7,94.01491623616307,75.12723556342286,27.89098485367647,Low,0,19.252867776768372,19.431861591285596,4.838183711555715,Average
EV_1,153.02166564728705,56.9749140456385,202.96526045489878,High,1,23.297129766015814,37.56863096509992,4.073123287069986,Average
EV_16,155.3402541811485,93.71269551890362,560.6301756559286,Low,0,22.90559068538888,27.186112461873005,5.713956138414585,Average
EV_19,58.93098412064389,84.4590684324861,9.469515127171302,Low,0,7.68082460019399,7.70506916177422,7.64833940920448,Good
EV_7,159.68987137886037,26.50606889405509,476.1719363506482,Medium,1,28.837050393780753,44.160182625465495,3.616150610907422,Poor
EV_30,59.33282832487204,55.53842467462256,126.94189804626373,Low,0,7.475192041634046,7.791497063642497,7.615074207206869,Good
EV_12,35.11473851507972,25.022944060511,472.92914595866506,Low,1,5.788164619400767,7.90674167260731,4.441113668444964,Average
EV_25,140.617057262789,99.5248958466644,778.2473149689506,Low,1,20.361972310325868,30.260143102191257,4.64693959932418,Average
EV_38,22.052391229904853,53.450610089893296,136.68599120932188,Low,1,3.0543571737651587,3.7683533479122224,5.8519966664279295,Average
EV_14,117.55291888754077,80.43095225349003,102.00862845729421,High,0,15.749697178509077,20.84509719181852,5.639355758613543,Average
EV_6,37.34380894391782,26.008524710832557,343.01806972699336,High,0,8.038208146217162,11.465333367906428,3.2571062476430033,Poor
EV_1,14.682321905344725,85.44448847367245,794.7829446216753,High,1,2.176847114794541,4.1589681147904205,3.5302799877523463,Poor
EV_21,63.826551019646224,58.944902120267855,604.7376173036498,Low,1,8.683734407647753,12.312349737315941,5.1839455815815905,Average
EV_23,39.390639073977844,32.277761097150005,738.3866978659677,Medium,1,6.5633749956626755,10.80911695984658,3.644205092821656,Poor
EV_11,124.0357387193507,49.24301375970228,879.1075498476503,Low,0,16.241740357010197,21.001152547181174,5.906139600704871,Average
EV_19,82.41225532273089,71.63377557961039,713.1931188233286,Medium,1,17.12727210402086,28.016540655271736,2.9415571442873256,Poor
EV_16,74.28739627736279,44.1147309447926,378.8577208286881,High,0,12.878500843479378,18.566238723280673,4.001208720009183,Average
EV_2,105.00221677148306,87.22659699842426,649.472705525626,Low,0,17.497982493820178,21.286136504320655,4.932892201934801,Average
EV_39,18.263403203138992,74.06009821331736,275.5263059947754,Medium,1,3.7757772795827567,5.448365518296899,3.352088464293772,Poor
EV_30,124.01683239835411,68.19330345677949,276.2287958488016,High,1,26.028424010959327,42.93315637811858,2.888602722476767,Poor
EV_39,89.82030945061732,95.25772507536607,864.366517376392,Low,0,15.456753485707768,19.91018687916998,4.511274052610085,Average
EV_20,57.3442838477149,81.28441195832373,156.84229138408827,High,0,8.29136537012261,11.167800684254097,5.134787544029754,Average
EV_35,138.92186350369226,76.90746488099413,23.786027882209392,Low,1,25.346475078897758,30.145978098523358,4.608305063105486,Average
EV_10,25.0461695915267,69.7658657684122,856.3756519274389,Low,0,4.422647384764984,5.685129897222749,4.40555801614349,Average
EV_26,115.75619881410547,54.11431435477277,539.115731362837,Low,0,15.77228660457102,18.606649213933547,6.2212275559761565,Good
EV_21,53.03594112206363,49.23457424023837,520.7279751381562,Medium,0,11.416731075071839,15.006209672770229,3.5342662989909366,Poor
EV_24,76.04949817547883,34.377451307313336,790.4071552158944,Low,0,10.840199594416433,13.696256702214827,5.552575410125077,Average
EV_13,69.94254664556219,44.959582506572744,502.7945347191537,Low,1,12.975706272668843,17.87748498630335,3.912325850036957,Poor
EV_16,46.78021617685591,78.31035132140481,885.4225399923235,Medium,0,6.416143248132751,9.306986302549433,5.026354896862967,Average
EV_27,37.89746273684309,29.556512072954604,542.642481335163,Medium,0,7.8807327244122956,10.422950919192447,3.635962889075882,Poor
EV_37,134.08321417714473,43.78717751550929,497.3249568253067,Low,0,28.943267078326098,33.741336761696715,3.9738560189279895,Poor
EV_22,14.614954487413618,98.86770587627183,527.6470240417273,Medium,1,3.0620433754127196,4.75855657270874,3.071299933940738,Poor
EV_38,104.6116500776245,51.18779118131143,376.582103297161,Low,1,18.843149547091326,25.026007001981156,4.180117510130283,Average
EV_39,94.19095263508186,63.650572876883786,898.6328728422355,Low,0,18.84684412682266,24.49230868738815,3.8457359752118307,Poor
EV_18,105.29656332562305,40.58858689271262,570.5920183160846,Low,1,22.132610786479926,31.08376587802267,3.3875098576801297,Poor
EV_29,41.90952205393955,24.98149446080881,289.3882954223652,Medium,0,5.30336837944863,6.512739472837322,6.435006686315576,Good
EV_6,162.84579127275242,38.21303785863401,57.86019457866733,High,0,26.773983841351043,34.931669093870845,4.661838254425854,Average
EV_13,13.657730498074617,86.1908934775285,6.2631434938884345,Medium,1,1.7865910155150815,2.3660881113257033,5.772283133793476,Average
EV_14,151.25143928480549,82.62549350083678,404.8923264779663,Low,0,30.83544610290974,34.99712460644076,4.321824749481552,Average
EV_1,21.37973605732267,61.091996827782246,327.55569484850713,Medium,0,2.6388340022406984,3.2781903884486083,6.521810366066186,Good
EV_38,50.124098053919205,58.42902063970203,411.0980555674308,Medium,0,6.722755763074724,8.561272201618802,5.85474878890564,Average
EV_2,145.5922413868392,88.68715111013883,131.1752250365935,Medium,0,27.389774235123756,32.01788146829631,4.54721657743042,Average
EV_9,27.02435781063419,37.28806108774461,597.5169456383107,High,1,4.58821137389665,8.310305466863397,3.251909080645881,Poor
EV_40,173.6871641181556,36.26804228588091,541.6243720028814,Low,0,32.29919581185064,38.13053969444787,4.555067027898531,Average
EV_30,20.66266460936292,95.96675251620076,245.09795766752956,Low,0,3.424770211034692,3.704571605769758,5.577612422764739,Average
EV_5,13.245849275800282,24.24057451502857,207.81921626187776,High,1,2.612765411012337,4.219694647370705,3.1390539796650407,Poor
EV_6,13.987524491458695,85.6899606645658,61.05855459957519,Low,1,2.6771447719468546,3.223326116387316,4.3394692272514535,Average
EV_8,57.439221817779405,72.5768699758482,555.5291859079975,High,1,11.868425470429575,21.24555482369951,2.7035877525639247,Poor
EV_10,104.09000356730273,54.06918705408822,425.51064881286715,High,0,14.656709753916255,21.421531877802476,4.859129784045154,Average
EV_25,47.96196309648248,95.89825924013036,605.1432805169659,Low,0,6.607772508347158,7.94065555255083,6.0400508218840105,Good
EV_31,38.24238958462532,21.698530121323742,801.6944035269798,High,0,7.918346648650738,12.844003899461175,2.9774507921341917,Poor
EV_38,75.91920632956175,35.57002211389027,216.03332730918078,Medium,0,15.053573039791628,18.074109233993063,4.200439719971147,Average
EV_16,167.71368215695477,55.7728274070551,633.417954858221,Low,0,25.9652094482684,31.44748607033091,5.333134794363866,Average
EV_28,167.3159325633365,80.07754602948998,784.0997350562484,Medium,1,33.55766665615761,55.94137093184374,2.990915842359068,Poor
EV_15,64.64230744148267,48.84444909041428,830.6041196225297,Low,1,8.1402249830334,12.264911879500378,5.270507287502496,Average
EV_9,114.69480815261466,44.82651257614626,420.5193070773991,Medium,1,16.726743613524665,25.204739981874788,4.550525347021786,Average
EV_18,39.60069804626508,78.91655450970643,121.366722840369,Medium,0,5.031870895134629,5.863690696528825,6.753544839892018,Good
EV_26,141.6168468334514,58.74357404523019,436.29805206438954,Medium,0,29.958318287048918,38.43306535522018,3.6847658526466263,Poor
EV_16,16.167094479311462,84.85880436457889,378.32628358864,Low,0,3.126237333967596,3.520483251359602,4.592294104244856,Average
EV_16,102.35812962555704,82.01441637387362,356.11646620540546,Low,1,13.96016984011774,18.428435976101,5.554357936739756,Average
EV_7,6.038231693828679,95.06490864257015,495.2077629398864,Low,1,1.0756422219464183,1.4787732640885916,4.083270803215533,Average
EV_13,50.939892932117644,77.28754786827571,288.39937671130014,Low,0,9.207612053933374,10.092768579717987,5.047167437732037,Average
EV_29,44.02470190737744,71.19284598672172,25.98556253213924,High,1,7.762009893202793,11.825289066758263,3.722928180346478,Poor
EV_24,71.05376316626538,34.44227306543147,694.5917768008375,Medium,0,9.817424966052666,13.54131428493664,5.247183668523638,Average
EV_13,75.12511179011979,84.16057965251339,106.04043224215322,High,1,10.3870607034597,16.243159044342335,4.625030856684659,Average
EV_9,179.05897029658666,49.42563661222336,402.72291750231057,Low,0,24.471044493306533,27.75606130419762,6.45116640773189,Good
EV_11,42.619272473868165,45.92685888424519,819.6509155562552,High,1,6.4694325549594005,12.441151700643218,3.425669383298711,Poor
EV_34,24.073375161029098,43.04586023685481,590.1340513878408,Low,1,3.448579183010763,4.869805544508119,4.9433955711389,Average
EV_3,123.57998472743732,55.73758391183986,287.21048059055585,Low,1,21.32926189712395,27.578084145584747,4.481093903226141,Average
EV_32,26.461827794689096,51.19241174765381,623.961147755472,Medium,1,5.420402032056777,8.653540043261312,3.0579193789361914,Poor
EV_33,27.447406501245602,66.08169427831848,623.5628456859382,Low,0,3.6675252857107634,4.429836120305075,6.196032032750536,Good
EV_2,30.50628541402474,42.4908608127397,602.4926725366721,Low,0,4.3394442377461795,5.2109386897873655,5.854278322984753,Average
EV_12,177.66869960923904,42.88673435579251,302.352980334525,Low,0,31.572201246151277,34.754184293649686,5.11215277297424,Average
EV_20,47.45733881251305,96.84362246424519,484.01265642109007,High,1,8.21781812123585,14.41474524339699,3.2922773182031775,Poor
EV_11,103.51053578451344,94.64221316093149,64.55066587060408,Low,1,13.116834667282317,15.810900402735626,6.546783114679787,Good
EV_8,118.41075150254701,53.300794332308485,108.73498954766931,High,1,20.23892878585232,31.676846916138796,3.7380851640956356,Poor
