Order_ID,Warehouse,Zone,Aisle,Bin,Order_Timestamp,Shift,Picker_ID,SKU,SKU_Weight_KG,SKU_Cube_M3,SKU_Class,Pick_Qty,Travel_Distance_M,Travel_Time_Sec,Pick_Time_Sec,Pack_Time_Sec,Heatmap_Level,Slotting_Score,Equipment_Type,Picker_Productivity_Items_Hour,Congestion_Factor,Delay_Reason,Delay_Minutes
ORD-502122,WH-East,C,37,51,2023-11-23 17:53:00,Shift-2,PICK-071,SKU-10019,4.510191274931021,0.8257044046773264,B,24,58.228499494751475,38.07272637311215,46.26740560707019,41.09248085015728,5,0.1162813215611862,Manual,36.101611979012006,1.5305243453421447,Equipment Delay,2.818649177783378
ORD-502123,WH-East,C,43,33,2023-11-30 19:55:00,Shift-2,PICK-032,SKU-10006,1.0596374600893521,1.5972710100734664,A,37,43.09094908038439,39.838660798663796,71.61250382388339,67.3259130481124,3,0.3967540177931582,Pallet Jack,16.557166555249747,1.3955650283906378,None,0.0
ORD-502124,WH-East,E,43,42,2023-05-27 09:16:00,Shift-1,PICK-046,SKU-10135,4.983403393907178,2.132810481231448,C,5,76.67109388714171,61.08665352005184,105.33089441768851,118.48991815965084,2,0.7217907299696908,Manual,20.86074746193329,1.403624988736584,None,0.0
ORD-502125,WH-West,D,2,57,2023-08-17 21:56:00,Shift-2,PICK-120,SKU-10004,2.5090758785480607,2.2056648677957185,A,19,18.5374329036274,14.131228628320883,38.685977964614615,63.839206694834566,3,0.703344995945146,Manual,46.465416453231676,1.7351801703071814,Congestion,17.595184203335677
ORD-502126,WH-North,C,31,82,2023-02-19 06:58:00,Shift-1,PICK-056,SKU-10284,8.758546086743374,1.9368624775185048,C,35,41.67888638865511,29.42035216032706,56.700455610184605,69.73087094606001,1,0.38593215454942953,Manual,36.88122545648433,0.6881719365138128,None,0.0
ORD-502127,WH-West,A,38,11,2023-01-23 20:09:00,Shift-2,PICK-142,SKU-10141,3.92637797821539,2.9612547776534086,B,38,34.33613159179396,26.657344203765813,135.95279149151548,30.458045760827424,2,0.7001616357954912,Pallet Jack,36.30897816662679,1.7871117733873625,None,0.0
ORD-502128,WH-East,A,29,24,2023-01-21 15:55:00,Shift-2,PICK-071,SKU-10132,1.9740074365385056,1.892832383617157,B,35,73.33799209550378,53.14980050635749,40.17148398084137,90.73360962332558,3,0.7992670440257236,Manual,45.34071085061168,1.203232520478019,None,0.0
ORD-502129,WH-East,D,9,30,2023-11-26 10:25:00,Shift-1,PICK-038,SKU-10089,7.18878089239685,2.4398207438750656,A,12,116.55329250094437,107.06174745186354,89.58686082003112,59.257129018056155,4,0.7941799648786311,Manual,57.57121225455,0.9850099588512993,Congestion,17.666418587345937
ORD-502130,WH-North,B,8,84,2023-08-01 08:40:00,Shift-1,PICK-048,SKU-10019,4.510191274931021,0.8257044046773264,B,33,99.24716552288204,83.9820225644411,164.73655736704364,75.38953631033475,3,0.9826099070125561,Pallet Jack,38.31285366416384,2.0785727321727716,Stockout,15.786073180497754
ORD-502131,WH-West,E,21,6,2023-01-20 06:56:00,Shift-1,PICK-059,SKU-10283,1.5909327096448613,1.0533796698337738,A,34,24.94339866662491,25.472633402315665,133.7684482445151,109.12434137489278,4,0.8642147910972118,Manual,42.75081507268932,0.6618155071116347,Congestion,15.01429279894313
ORD-502132,WH-North,C,17,3,2023-07-29 03:14:00,Shift-3,PICK-139,SKU-10180,5.247781995543827,1.9252560505922613,B,12,29.619622636594663,20.05895356703673,23.82182504356285,94.0860424543136,3,0.6967232732206092,Forklift,50.50131035005975,1.4747189304671253,Stockout,6.828010331965478
ORD-502133,WH-North,E,16,45,2023-12-29 01:30:00,Shift-3,PICK-020,SKU-10055,13.84373867834213,1.9630159067983153,A,28,102.3238189329298,69.765014131821,45.878096730951086,72.72560565327329,4,0.8685284711947578,Forklift,44.88270494809466,0.7142309509374656,None,0.0
ORD-502134,WH-West,A,33,10,2023-12-29 01:43:00,Shift-3,PICK-053,SKU-10121,13.4621512388677,2.3898926141042063,A,31,114.63138007877366,98.80137230062377,168.81838388454068,107.3220416119813,2,0.5883088848308269,Manual,23.58694092709088,1.9086376592464247,Congestion,2.6820946186959613
ORD-502135,WH-East,E,24,88,2023-08-24 09:03:00,Shift-1,PICK-019,SKU-10212,9.849026640638488,2.8049126017266386,A,12,118.1866610100829,87.69951976218016,79.65018834629768,25.18762910309676,3,0.4876077600551566,Forklift,34.33371086694566,0.8083251924603769,Stockout,11.51930592893224
ORD-502136,WH-West,C,10,4,2023-04-15 09:08:00,Shift-1,PICK-093,SKU-10167,2.960473953917843,2.618937471749435,C,1,56.94840229515248,38.78058874027847,176.18484642004506,78.75732328343341,1,0.3796772079054107,Pallet Jack,57.06815245940397,0.7465069297809863,None,0.0
ORD-502137,WH-East,D,42,48,2023-04-17 12:54:00,Shift-1,PICK-076,SKU-10240,14.118787048423131,2.8667479790502948,A,4,42.99969721474319,28.723628310391412,124.65503975415855,45.42118344242113,3,0.950182393731669,Forklift,48.884919924912474,2.1784010154936437,Location Error,4.943548171901339
ORD-502138,WH-North,B,24,6,2023-04-08 20:32:00,Shift-2,PICK-039,SKU-10148,0.9618855184998425,1.1911527980396557,C,5,85.64417784019024,95.77397721986569,29.87063217115379,55.415021709550544,3,0.31974060652648617,Manual,24.673323549364063,1.1967021222339986,Location Error,16.4736539762791
ORD-502139,WH-North,A,39,28,2023-03-22 00:29:00,Shift-3,PICK-131,SKU-10160,5.643190364244949,0.4408261156536042,A,21,119.87436032834165,112.18452356195255,81.87226584909206,31.221242602906553,3,0.4246298457758879,Pallet Jack,54.86588385505378,0.9007122429027168,None,0.0
ORD-502140,WH-East,B,25,75,2023-09-15 11:57:00,Shift-1,PICK-039,SKU-10016,4.702785195801159,1.2859635388013828,A,28,51.410241581862266,39.44597440113083,21.078490174250746,118.115081894029,4,0.6593309867049364,Manual,37.84112071567579,0.7898778095259588,Congestion,5.949092093519113
ORD-502141,WH-West,A,5,29,2023-05-16 01:53:00,Shift-3,PICK-129,SKU-10289,8.944332256421358,0.5405178111856536,A,25,115.10167650856347,115.58425826564284,31.157586777891577,49.94045572590823,4,0.7371572042762721,Manual,44.826160395154055,1.6250682795214115,Stockout,5.358577722611624
ORD-502142,WH-West,E,47,16,2023-08-11 21:43:00,Shift-2,PICK-014,SKU-10270,12.178545101082001,1.5905695185634514,B,24,25.379200572994325,20.491489644990473,70.38242987085249,70.0226652350041,5,0.8381726722079114,Manual,33.99631038596605,0.8504024330428155,None,0.0
ORD-502143,WH-West,E,34,57,2023-09-18 03:50:00,Shift-3,PICK-069,SKU-10162,9.576239719261242,2.2635301498697276,A,15,39.02494538240847,30.022957767754612,132.77481111565402,92.81767271618511,3,0.8487255704961948,Manual,51.09638866880136,0.8521926865935848,None,0.0
ORD-502144,WH-South,E,19,32,2023-08-05 15:43:00,Shift-2,PICK-063,SKU-10168,0.8034720950105061,0.7484279317064126,B,27,29.143579848925395,33.84777042850696,36.194198879021556,55.21867038207639,5,0.11368498126831006,Pallet Jack,22.62329359402439,1.0754386352086671,Equipment Delay,8.563776260601086
ORD-502145,WH-East,B,30,41,2023-10-03 08:41:00,Shift-1,PICK-062,SKU-10059,5.014888895296313,1.768875115840049,B,8,109.51461270403155,93.14470290080781,58.3596768557839,114.24520404322743,4,0.6401270860538799,Manual,44.26099881903063,1.7495656931865686,Congestion,4.359215479048519
ORD-502146,WH-West,D,24,11,2023-12-21 11:03:00,Shift-1,PICK-144,SKU-10180,5.247781995543827,1.9252560505922613,B,2,81.45791972925885,98.17971190567982,163.71016215208505,115.6405433061417,5,0.4126289025154567,Manual,45.296833476158724,1.2094215874632777,Congestion,9.83440974028744
ORD-502147,WH-North,C,42,62,2023-04-07 22:10:00,Shift-3,PICK-115,SKU-10117,2.961236871513331,1.0531271815727563,C,15,35.867935335412525,23.331457463467235,126.0805990583809,119.26996799741067,4,0.6678005407173057,Manual,67.2246051792463,1.7519800389694726,Congestion,2.4107259183432674
ORD-502148,WH-West,B,37,17,2023-08-21 15:31:00,Shift-2,PICK-063,SKU-10275,7.6224411613705545,2.853609808607162,A,26,98.47909268814963,99.53824002912006,33.875252892033814,67.58620145927398,2,0.8472911010293791,AMR,45.59605197150235,2.0133714679660946,Equipment Delay,4.384803889154101
ORD-502149,WH-West,E,43,18,2023-05-14 05:38:00,Shift-3,PICK-074,SKU-10133,5.196704536773694,0.3932557607560917,B,26,73.53099331976743,86.36958100265588,112.92648971911377,55.91470210174919,5,0.30746395299078166,Pallet Jack,35.468349193017055,0.667277436494907,Location Error,17.662537590241406
ORD-502150,WH-East,C,8,11,2023-06-10 05:53:00,Shift-3,PICK-108,SKU-10209,2.5799591609789805,2.204586574326244,A,2,89.47305649571909,57.31678848180004,91.98845779859367,29.371020077798292,4,0.9601023049005235,Forklift,42.73447432514326,1.637213088377333,Congestion,4.702113384827733
ORD-502151,WH-South,E,32,81,2023-03-29 13:27:00,Shift-1,PICK-047,SKU-10101,9.618874086703949,2.7174034293707434,A,16,67.26689075696056,45.790481132506706,107.75330272590296,25.678739785849913,1,0.9974002763196093,Forklift,52.055129707088234,1.5464682896243094,Equipment Delay,7.963352188366326
ORD-502152,WH-West,A,11,16,2023-07-10 18:16:00,Shift-2,PICK-068,SKU-10214,10.74025247594353,0.2311341433079493,C,21,73.27760979633965,63.19646225292995,49.33328750334841,24.749536828981377,3,0.7189042633475521,Pallet Jack,43.27114225636178,0.9738504513617412,Congestion,2.18089329429743
ORD-502153,WH-West,A,9,5,2023-07-01 08:59:00,Shift-1,PICK-007,SKU-10220,9.932670806045081,1.822979074521192,C,9,47.38786008435552,43.4394554905597,95.11837303163354,48.50977862318025,1,0.8762068099979826,Pallet Jack,63.044708954858955,1.8896534771911762,None,0.0
ORD-502154,WH-South,A,9,66,2023-12-14 02:40:00,Shift-3,PICK-100,SKU-10271,12.189678241251874,2.372593736949315,A,1,29.44759587296697,24.548062371712845,162.46908078993323,64.21589913882946,5,0.09305330309373039,Pallet Jack,33.0758688861686,0.832657784560699,Stockout,16.323495787561562
ORD-502155,WH-West,C,9,52,2023-07-05 19:37:00,Shift-2,PICK-062,SKU-10285,0.7319456521917829,0.7964222944567598,A,1,56.62098695639741,68.06046183376506,56.44141019512345,109.68985443144925,3,0.8154412464879698,AMR,56.48394620412826,1.3893022436272426,None,0.0
ORD-502156,WH-East,A,22,44,2023-01-26 08:50:00,Shift-1,PICK-012,SKU-10055,13.84373867834213,1.9630159067983153,A,30,67.32728469156632,46.18332918298111,49.33256348558125,50.1132422155234,3,0.24668386538755727,AMR,49.36174934242085,1.6668398075229702,None,0.0
ORD-502157,WH-North,C,29,53,2023-04-11 06:41:00,Shift-1,PICK-112,SKU-10230,11.963207292416396,2.457412926477225,A,13,69.57000054306022,69.42192632312849,179.78760869620484,43.031003710628156,3,0.6238831551240446,Manual,21.881672167873475,0.8921659338844625,None,0.0
ORD-502158,WH-East,D,45,18,2023-04-10 18:25:00,Shift-2,PICK-131,SKU-10093,8.506902524028543,2.351597586151791,A,9,110.62340930522348,83.67205052925814,96.01935630611311,54.653412713738525,5,0.8504051510573424,Manual,52.703188313393696,1.212603537374938,None,0.0
ORD-502159,WH-North,B,1,76,2023-02-27 11:48:00,Shift-1,PICK-117,SKU-10189,3.779413905326685,2.6817649732836575,C,19,47.87718653452043,41.44194710310785,77.08856918142212,60.15898881019173,4,0.1119158162169217,Pallet Jack,45.38121599881637,0.6211518435847229,None,0.0
ORD-502160,WH-West,C,29,23,2023-01-26 06:33:00,Shift-1,PICK-072,SKU-10260,9.302106955147712,2.1418313274877483,C,36,37.84202937673391,36.057824427631026,114.03863807124674,104.90187511804453,4,0.5430131047690676,Pallet Jack,43.671493367670294,1.69293100996283,None,0.0
ORD-502161,WH-North,B,20,64,2023-06-02 17:48:00,Shift-2,PICK-013,SKU-10174,9.748557298059858,1.6303332163502697,C,15,19.560152557770586,23.73256710905687,176.87628268443606,27.0206455391285,3,0.4841499874581,AMR,17.235671666796183,0.7416020500588737,None,0.0
ORD-502162,WH-West,C,21,50,2023-03-21 19:28:00,Shift-2,PICK-046,SKU-10163,8.129465324306425,1.791769418781763,B,17,55.519931116338974,45.337475331774684,124.41132510999415,20.54790996826341,3,0.4609063117688671,Manual,38.492826448824545,0.9980203908546887,None,0.0
ORD-502163,WH-South,A,48,94,2023-05-26 13:35:00,Shift-1,PICK-111,SKU-10107,11.38215685043712,0.13142918929286523,C,36,86.57356293094843,99.09537231134381,158.88596475842553,24.464421461810588,2,0.09143080542737536,Pallet Jack,29.765682987609807,0.9015304090949873,None,0.0
ORD-502164,WH-East,E,40,41,2023-07-04 04:06:00,Shift-3,PICK-089,SKU-10050,14.549852490915466,1.5590951498822543,A,16,58.78290247690338,40.9936706514093,171.71653332629126,16.030144179017817,4,0.8659809289783484,Forklift,51.86112039488409,1.499336663969524,None,0.0
ORD-502165,WH-East,B,8,37,2023-10-08 20:23:00,Shift-2,PICK-125,SKU-10140,14.444219965143246,0.34602937084705654,B,11,27.272422716560605,19.658914617605276,154.25250835031989,81.69875677305319,3,0.07455243984854298,Manual,45.00340061183863,0.7875737027486065,None,0.0
ORD-502166,WH-West,B,11,37,2023-05-06 02:58:00,Shift-3,PICK-028,SKU-10132,1.9740074365385056,1.892832383617157,B,35,54.459994289252016,40.85651870544362,77.33172194111884,17.13611334449581,1,0.22415206617858774,Manual,32.002487671190025,1.246341821169382,None,0.0
ORD-502167,WH-South,C,10,13,2023-11-21 04:16:00,Shift-3,PICK-142,SKU-10105,3.8895249914033494,2.6970173626389813,C,27,79.13868691228363,73.92752237296614,105.14288816785488,98.94876489261885,5,0.6979868039830627,Manual,25.00603404160738,1.8474225640038404,None,0.0
ORD-502168,WH-South,A,39,6,2023-05-01 05:41:00,Shift-3,PICK-138,SKU-10276,12.014768648708273,0.52651309469421,B,38,89.14753953864457,92.60571161920113,163.54045369286465,48.2436221938112,1,0.9176532959148667,Manual,24.872489739944196,1.0555531610275701,None,0.0
ORD-502169,WH-South,A,32,4,2023-08-16 15:04:00,Shift-2,PICK-053,SKU-10189,3.779413905326685,2.6817649732836575,C,26,30.33276965314475,33.022691284534346,117.37087847842524,102.2993883963487,2,0.6556273426355999,Manual,32.48753423862665,1.7711095929309746,Congestion,14.261865719734145
ORD-502170,WH-East,E,28,94,2023-01-04 12:21:00,Shift-1,PICK-134,SKU-10227,6.017846325068055,0.892880508599048,B,29,71.22831431160515,44.62763179940059,42.74095899072874,105.53377416265333,5,0.022714111249668156,AMR,55.425203341241826,1.3452451045440412,None,0.0
ORD-502171,WH-South,D,19,15,2023-10-23 11:40:00,Shift-1,PICK-114,SKU-10061,4.215965670253659,1.9655358334828243,C,7,40.89795981515691,28.731171895825764,80.37729353044719,15.748387797005224,4,0.22806932063295948,Manual,31.46620167055078,1.2042053211325108,Stockout,8.288452132528219
ORD-502172,WH-West,D,17,12,2023-07-26 01:27:00,Shift-3,PICK-072,SKU-10070,11.62922258559053,0.3922562039945373,A,11,73.98727323947665,65.27559525023415,127.37680205513487,57.764226772770144,3,0.5898017368359689,Manual,37.449885272050146,1.4317703983564436,None,0.0
ORD-502173,WH-North,C,6,96,2023-05-21 21:03:00,Shift-2,PICK-020,SKU-10113,12.160181617553372,1.7629698755575298,B,23,50.65867349587204,47.544914789913015,163.20204106023394,16.992495771882425,3,0.2529331788059417,Manual,32.67447078139938,1.8173578585462353,Congestion,3.8292935812709565
ORD-502174,WH-East,B,33,43,2023-04-02 12:29:00,Shift-1,PICK-117,SKU-10141,3.92637797821539,2.9612547776534086,B,12,52.63331562261648,36.42992756986764,172.8649508784347,41.80041379143762,4,0.7735613701439386,Manual,42.93902674220696,1.9575987783443458,None,0.0
ORD-502175,WH-North,C,3,56,2023-01-19 11:52:00,Shift-1,PICK-134,SKU-10051,11.671965785744495,2.5838205394461347,B,39,54.98532084245305,57.740942573613594,97.31957491524055,112.20048871755215,3,0.8486988152297419,Manual,57.6720362324605,0.7913069323248683,None,0.0
ORD-502176,WH-East,B,36,85,2023-01-28 17:31:00,Shift-2,PICK-003,SKU-10018,6.592786275903314,0.5536674237461495,C,5,100.44285570154939,84.9192912104911,107.18821132886387,103.44362797284232,3,0.083126707913599,Pallet Jack,41.11897270619749,1.2332708758227717,Stockout,5.579041092034048
ORD-502177,WH-South,B,38,49,2023-05-26 12:45:00,Shift-1,PICK-051,SKU-10112,13.959525254670082,2.8567607261189125,B,20,79.54086463436265,60.908078800254486,55.9675989023906,40.88554649140782,5,0.6901117725585153,Manual,47.52391313758821,1.8385634405018754,None,0.0
ORD-502178,WH-East,D,10,63,2023-03-31 04:16:00,Shift-3,PICK-128,SKU-10095,7.508174826192984,2.7991962442503375,B,17,15.73194983289254,11.570715456711566,58.17592258191059,21.002550467575595,4,0.7560109271761933,Manual,45.786686509813656,1.6852135292067314,None,0.0
ORD-502179,WH-East,B,13,82,2023-08-01 14:48:00,Shift-2,PICK-133,SKU-10045,10.005329808438933,1.8859652843514279,C,5,106.65581398715946,90.99421560263168,36.57943406799582,107.83733590391294,3,0.4387624228669137,Manual,54.90119895987208,1.3279280264976516,None,0.0
ORD-502180,WH-South,A,28,9,2023-10-28 17:31:00,Shift-2,PICK-143,SKU-10251,5.8994463833084945,2.5713263509237665,B,2,94.1017524982161,106.72800901322567,50.191839487253205,99.12614804232983,5,0.6257463461947401,Pallet Jack,27.997061796290094,0.8114359118732158,Equipment Delay,15.175329223267811
ORD-502181,WH-South,B,3,54,2023-09-21 22:08:00,Shift-3,PICK-098,SKU-10134,14.155063617905283,0.34390973773349254,B,32,67.62419896074223,47.40332785857989,70.7044807085143,69.19676290522261,3,0.1680731473043804,Pallet Jack,54.269190656703564,1.667149048752639,None,0.0
ORD-502182,WH-South,C,31,68,2023-06-09 00:42:00,Shift-3,PICK-077,SKU-10092,11.459618719530082,1.1788524487990713,B,13,69.49894557180225,55.480382178259816,20.270363888367022,117.88725572763029,5,0.07722425099211583,Manual,19.42804396138395,1.0136363640711072,None,0.0
ORD-502183,WH-South,C,43,63,2023-11-21 07:44:00,Shift-1,PICK-101,SKU-10250,4.557843602629869,1.6084741532247808,A,21,20.37572113980636,13.892911241015623,58.36027136608415,110.71765910531414,1,0.06978265136040573,Manual,20.201908218438536,1.0289329909074318,Congestion,11.297715240702308
ORD-502184,WH-East,E,31,38,2023-01-13 11:32:00,Shift-1,PICK-057,SKU-10049,2.9358459417778007,1.9149937555712855,B,10,29.156319046429402,19.27668000764968,82.48879728488839,23.077686773204142,4,0.3099429482008168,Manual,28.95081623070163,0.8915486827627634,Location Error,17.49440642615879
ORD-502185,WH-North,C,27,58,2023-06-15 04:52:00,Shift-3,PICK-064,SKU-10166,4.94754496158169,0.9285650502173961,C,18,25.083930069816397,15.962088078271842,163.012996264042,83.2302632810279,3,0.3248352578070651,Manual,35.59857556138192,0.6083052504251326,None,0.0
ORD-502186,WH-West,A,12,60,2023-03-09 00:58:00,Shift-3,PICK-030,SKU-10163,8.129465324306425,1.791769418781763,B,9,70.53497979534178,46.042112670867695,152.9627099315205,91.30656506549654,4,0.6660887389587625,Forklift,42.89940820131751,0.7151893272145246,None,0.0
ORD-502187,WH-East,D,46,17,2023-10-31 13:58:00,Shift-1,PICK-126,SKU-10247,14.50649132184631,2.047562267219119,C,25,24.103033938218317,18.332035518945094,116.96249347402663,37.11556276167922,2,0.8744140002627032,Manual,48.46845161196076,1.8909631531837776,None,0.0
ORD-502188,WH-West,B,2,38,2023-06-26 13:42:00,Shift-1,PICK-130,SKU-10137,10.604680591648632,2.483394171942033,C,32,65.15469053450065,80.94513945832468,115.40274152614049,83.66641657363313,3,0.19940698109611743,Manual,62.65325761546596,1.907631120192055,Congestion,16.144206907192398
ORD-502189,WH-South,D,4,72,2023-03-05 04:13:00,Shift-3,PICK-067,SKU-10165,12.562476934720722,1.1871246806187419,B,6,105.38083999644826,81.33520361070804,139.02942781799652,52.690896036600165,3,0.27962216965464504,Manual,45.505613549284014,2.1973585851738466,None,0.0
ORD-502190,WH-East,D,26,57,2023-08-23 23:42:00,Shift-3,PICK-103,SKU-10217,11.248072795746758,2.450604659267315,B,37,71.93695656007397,80.05083760289143,90.42892389605713,100.26041363687314,3,0.44383150529206516,Forklift,44.98282109305773,1.035743942425881,Congestion,15.84273577288034
ORD-502191,WH-East,A,18,63,2023-05-29 00:48:00,Shift-3,PICK-087,SKU-10112,13.959525254670082,2.8567607261189125,B,38,94.54226526600971,79.91781296280215,137.85976549234607,107.41156732211631,5,0.4545785741874546,Manual,32.487672021141336,2.0139206947220147,None,0.0
ORD-502192,WH-North,C,29,53,2023-02-05 05:03:00,Shift-3,PICK-147,SKU-10113,12.160181617553372,1.7629698755575298,B,30,117.99808647323306,80.19156486425163,91.29391476904338,87.3082160528626,4,0.35301834952271305,Forklift,58.29650658227903,1.3247184703274777,None,0.0
ORD-502193,WH-South,E,14,100,2023-10-15 08:41:00,Shift-1,PICK-085,SKU-10056,1.5096890303684085,0.17688280057070327,A,38,81.08181205789226,75.4664014246255,88.59654729128872,73.60014036351822,2,0.7629089177629031,Manual,35.35210321134693,1.9267817832671332,Congestion,5.590007508483868
ORD-502194,WH-South,E,35,3,2023-02-21 07:48:00,Shift-1,PICK-098,SKU-10010,0.5046505155778762,1.3730171200463448,A,4,74.13585264370126,54.31826410182997,172.46987188027623,110.85788491623032,1,0.2481658432092808,Pallet Jack,38.674115129758036,0.5972269157483459,Equipment Delay,15.661630530131433
ORD-502195,WH-North,C,23,99,2023-11-27 10:22:00,Shift-1,PICK-017,SKU-10283,1.5909327096448613,1.0533796698337738,A,30,26.49641938394845,25.442230868593196,24.081215672594105,97.14564306251633,1,0.7489796332938272,Manual,22.748384721867264,0.5897120393811883,None,0.0
ORD-502196,WH-North,E,14,47,2023-08-10 18:51:00,Shift-2,PICK-051,SKU-10274,7.76786750314188,2.600854755365561,A,14,46.00949461472112,45.43532796233686,125.0476283057719,56.00117300664997,4,0.0669642352899088,Pallet Jack,50.2735034943507,0.7310606458064652,None,0.0
ORD-502197,WH-South,E,26,92,2023-04-28 21:06:00,Shift-2,PICK-075,SKU-10117,2.961236871513331,1.0531271815727563,C,15,103.27512316438656,85.43014751643727,128.90182279147723,58.43490655637375,3,0.2575524383453959,Manual,45.95260080829448,1.6002351928999938,None,0.0
ORD-502198,WH-South,C,22,53,2023-11-16 10:11:00,Shift-1,PICK-142,SKU-10110,4.4883215031237675,1.0260095490122032,C,27,27.056217453771566,18.390583544293552,74.66306335532047,29.047506187111992,3,0.5780839252116896,Forklift,33.487707018038655,1.5448478802428134,Congestion,7.1754995030752
ORD-502199,WH-South,A,3,3,2023-08-18 08:40:00,Shift-1,PICK-027,SKU-10269,4.545159295114503,1.109940854367571,C,38,100.46398778999402,69.86037384176673,89.54215892778619,37.730953726511416,2,0.6413177325436292,Forklift,32.748968419549875,1.218130772101905,None,0.0
ORD-502200,WH-West,D,3,21,2023-04-25 08:25:00,Shift-1,PICK-078,SKU-10144,4.415639316786521,2.4571187450467575,A,17,73.23319359676745,54.41998224376348,149.83857979324173,82.6732879630223,3,0.190465164459513,Manual,49.96169223524184,1.8553091682258942,Congestion,14.733811159067649
ORD-502201,WH-North,B,41,99,2023-06-13 00:17:00,Shift-3,PICK-009,SKU-10126,12.306618535652898,1.3804384539827934,A,36,46.552741556054386,36.55318769898808,95.60426129501008,46.16162606427676,3,0.40682142484556894,Forklift,30.89886064909784,1.9658521054893765,Equipment Delay,8.445706984454237
ORD-502202,WH-East,A,25,84,2023-01-28 18:05:00,Shift-2,PICK-034,SKU-10205,0.33611636392611877,0.5715891241001848,B,6,66.01422174623642,56.58138682922756,75.76327109477133,100.85164484668938,3,0.4153142398277927,Manual,33.435186730341115,0.6857496255559568,Stockout,3.646770776196364
ORD-502203,WH-East,A,5,10,2023-01-02 17:13:00,Shift-2,PICK-107,SKU-10258,8.6369053173226,2.2898980414534953,B,29,18.991855293980798,12.409157103543869,164.04843242133984,26.316674200645295,4,0.4676412942038358,Pallet Jack,27.793199028803212,1.4463790614350904,None,0.0
ORD-502204,WH-North,A,48,70,2023-02-19 06:53:00,Shift-1,PICK-025,SKU-10077,1.2958608456645373,0.167488613633895,B,27,115.26670437558225,77.9065093467198,113.61359598718724,15.669671653099725,2,0.700339728550099,Manual,31.64522522722351,1.2346095116886144,Equipment Delay,2.4267072643171694
ORD-502205,WH-West,B,39,40,2023-06-08 18:10:00,Shift-2,PICK-109,SKU-10165,12.562476934720722,1.1871246806187419,B,17,63.0861481852441,50.324870443750015,86.62547003635018,70.10000517223122,3,0.49983115253633204,Forklift,43.00494312157604,2.119412642309155,None,0.0
ORD-502206,WH-North,C,18,59,2023-03-12 00:52:00,Shift-3,PICK-026,SKU-10103,7.7268462292376014,2.496726651712451,A,7,70.4587756777622,49.729631387432725,109.12200316367021,77.27399095313652,4,0.12594529778427543,Manual,37.29790633287592,1.065950134412076,Stockout,8.21653505209804
ORD-502207,WH-East,E,31,49,2023-09-06 03:19:00,Shift-3,PICK-110,SKU-10149,4.323967670701849,0.3421520784261394,B,16,52.79622486126344,40.941038340544566,78.15707734595833,24.946385962568133,3,0.5970615044596519,Manual,64.14960296836819,1.270993081482111,Congestion,6.7293663478419194
ORD-502208,WH-North,B,27,72,2023-08-22 11:44:00,Shift-1,PICK-124,SKU-10142,7.559277887207305,1.185385307692749,B,24,108.32339553558802,112.93756151483542,55.42833085762762,103.85009454140436,1,0.2228057679626675,Manual,33.00890879267588,2.035538160279051,None,0.0
ORD-502209,WH-East,E,33,32,2023-10-08 10:49:00,Shift-1,PICK-005,SKU-10195,5.368301704267382,1.1247214612755532,C,29,88.70798948776118,101.96506277111246,179.70623365258078,81.68205169887656,4,0.8296955652387791,Manual,36.04293720905393,1.9849798971728454,Equipment Delay,3.807025853149444
ORD-502210,WH-West,D,24,98,2023-07-18 16:27:00,Shift-2,PICK-028,SKU-10279,11.977731507654296,0.8489087260669792,A,17,61.68252006836735,54.89744827024392,28.394074049025786,80.94866558519408,3,0.9664145052470048,Manual,28.098578747503584,1.5520397338973078,None,0.0
ORD-502211,WH-West,B,37,4,2023-01-01 05:44:00,Shift-3,PICK-060,SKU-10203,13.498601990200772,2.460005557150151,B,4,88.90836089986743,66.05393295673352,71.60489165517937,64.66565391343244,4,0.730916388557895,Forklift,21.23265932232289,1.0055432687465378,None,0.0
ORD-502212,WH-West,C,31,73,2023-09-15 15:04:00,Shift-2,PICK-080,SKU-10055,13.84373867834213,1.9630159067983153,A,12,82.04511375494276,68.56304750454152,38.41508222420199,24.171264389341943,2,0.15596711801780982,Forklift,35.42590498211085,1.8284757084837557,None,0.0
ORD-502213,WH-East,B,41,11,2023-05-27 10:24:00,Shift-1,PICK-144,SKU-10048,8.291312134280538,1.1863765824167667,C,1,50.64747853884248,36.53283122954105,97.82049066688833,59.03735871695633,2,0.08612916701465245,Pallet Jack,44.78045805637505,1.0924777934951462,Congestion,10.703227482237677
ORD-502214,WH-South,B,32,76,2023-11-02 06:34:00,Shift-1,PICK-022,SKU-10127,12.938812632193883,2.6743421299990695,C,17,92.02624240737912,75.78353130319256,148.75286851330162,89.00438337957799,3,0.5302582748275165,Manual,52.09207218575897,0.9144195019811782,Stockout,6.4967584152953854
ORD-502215,WH-South,D,40,61,2023-07-18 11:58:00,Shift-1,PICK-146,SKU-10267,10.596764443009217,1.3686772738688144,A,17,87.40981815736944,69.49064766475131,130.28972930576947,118.09556773673182,3,0.7125255868765638,Forklift,54.23834039141096,1.1547725739786387,None,0.0
ORD-502216,WH-South,A,50,64,2023-11-24 03:31:00,Shift-3,PICK-106,SKU-10129,7.759060078147973,0.439494347640057,A,17,17.53840075449803,15.89974520391545,54.33776941710292,66.64523943011329,4,0.3493277443771017,AMR,22.722154489309602,1.391320247587676,None,0.0
