Timestamp,Vehicle_ID,Vehicle_Type,Route_ID,Start_City,End_City,Route_Distance_km,Traffic_Level,Weather_Condition,Predicted_Travel_Hours,Actual_Travel_Hours,Predicted_Fuel_Liters,Actual_Fuel_Liters,Vehicle_Capacity_kg,Load_Weight_kg,Delay_Hours,Efficiency_Score
2023-03-26 06:00:00,VH-021,Mini-Truck,RT-010,Bangalore,Kolkata,889.01,Severe,Fog,52.68,52.63,88.9,106.99,2500,1907.35,-0.05,0.832
2023-03-26 12:00:00,VH-020,Truck,RT-033,Pune,Hyderabad,400.37,High,Storm,22.81,25.3,66.73,71.42,5000,4993.69,2.48,0.843
2023-03-26 18:00:00,VH-027,Van,RT-026,Delhi,Bangalore,811.62,Medium,Storm,28.93,30.3,67.64,67.43,1200,928.66,1.36,0.958
2023-03-27 00:00:00,VH-009,Truck,RT-032,Bangalore,Mumbai,822.0,Low,Storm,30.44,31.02,137.0,153.17,5000,4026.24,0.58,0.878
2023-03-27 06:00:00,VH-020,Bike,RT-032,Kolkata,Pune,662.47,Severe,Rain,27.26,27.55,18.93,21.78,80,82.18,0.29,0.86
2023-03-27 12:00:00,VH-003,Van,RT-033,Mumbai,Kolkata,169.92,High,Storm,7.92,8.6,14.16,17.56,1200,533.74,0.68,0.743
2023-03-27 18:00:00,VH-010,Van,RT-040,Kolkata,Bangalore,770.4,Severe,Storm,51.88,53.5,64.2,63.34,1200,1195.92,1.62,0.983
2023-03-28 00:00:00,VH-001,Truck,RT-032,Bangalore,Delhi,406.32,Severe,Fog,26.75,28.46,67.72,69.46,5000,3871.8,1.7,0.917
2023-03-28 06:00:00,VH-024,Van,RT-029,Chennai,Delhi,155.54,High,Rain,4.83,6.08,12.96,16.06,1200,607.81,1.25,0.641
2023-03-28 12:00:00,VH-013,Van,RT-033,Kolkata,Delhi,594.5,Medium,Rain,14.13,15.13,49.54,58.0,1200,485.64,1.0,0.798
2023-03-28 18:00:00,VH-002,Truck,RT-036,Chennai,Pune,873.14,Low,Storm,32.34,33.82,145.52,142.99,5000,1793.99,1.48,0.973
2023-03-29 00:00:00,VH-014,Van,RT-035,Delhi,Bangalore,161.08,Low,Fog,3.91,5.63,13.42,13.66,1200,1155.73,1.72,0.682
2023-03-29 06:00:00,VH-006,Van,RT-010,Mumbai,Bangalore,393.49,High,Storm,18.34,19.06,32.79,36.59,1200,1038.51,0.72,0.862
2023-03-29 12:00:00,VH-013,Bike,RT-031,Mumbai,Pune,158.67,Severe,Storm,9.79,10.21,4.53,4.14,80,71.13,0.42,1.05
2023-03-29 18:00:00,VH-026,Van,RT-033,Kolkata,Mumbai,600.79,Medium,Clear,12.85,14.41,50.07,59.85,1200,1133.44,1.56,0.746
2023-03-30 00:00:00,VH-023,Bike,RT-003,Kolkata,Hyderabad,530.97,Low,Clear,8.85,11.86,15.17,14.75,80,31.16,3.01,0.767
2023-03-30 06:00:00,VH-030,Van,RT-035,Hyderabad,Mumbai,250.08,Low,Clear,4.55,4.56,20.84,22.63,1200,1259.14,0.01,0.919
2023-03-30 12:00:00,VH-008,Bike,RT-028,Delhi,Kolkata,45.02,Severe,Rain,1.85,2.1,1.29,1.36,80,83.77,0.25,0.832
2023-03-30 18:00:00,VH-007,Van,RT-037,Pune,Delhi,291.38,High,Fog,10.87,12.54,24.28,22.21,1200,502.41,1.68,0.947
2023-03-31 00:00:00,VH-011,Bike,RT-038,Chennai,Kolkata,888.1,High,Storm,37.95,41.32,25.37,22.88,80,84.92,3.37,1.019
2023-03-31 06:00:00,VH-010,Van,RT-024,Pune,Bangalore,578.82,Low,Rain,11.69,14.7,48.23,51.09,1200,854.97,3.01,0.751
2023-03-31 12:00:00,VH-010,Van,RT-017,Pune,Mumbai,445.07,High,Clear,12.45,14.72,37.09,35.19,1200,388.77,2.27,0.892
2023-03-31 18:00:00,VH-029,Van,RT-022,Chennai,Kolkata,284.06,High,Fog,10.59,13.0,23.67,22.98,1200,1006.5,2.41,0.839
2023-04-01 00:00:00,VH-008,Van,RT-028,Mumbai,Delhi,873.22,Medium,Clear,18.68,18.83,72.77,82.62,1200,786.0,0.15,0.874
2023-04-01 06:00:00,VH-003,Bike,RT-035,Kolkata,Mumbai,782.65,High,Clear,20.07,20.52,22.36,25.55,80,77.64,0.46,0.856
2023-04-01 12:00:00,VH-010,Bike,RT-022,Bangalore,Kolkata,850.71,Low,Storm,23.63,25.96,24.31,26.1,80,63.54,2.33,0.848
2023-04-01 18:00:00,VH-005,Van,RT-020,Mumbai,Bangalore,783.33,Medium,Clear,16.76,18.67,65.28,59.44,1200,1253.71,1.91,0.986
2023-04-02 00:00:00,VH-025,Mini-Truck,RT-022,Delhi,Bangalore,623.68,High,Storm,31.98,34.29,62.37,60.84,2500,2067.77,2.3,0.956
2023-04-02 06:00:00,VH-013,Mini-Truck,RT-021,Kolkata,Pune,360.54,Severe,Storm,26.71,28.92,36.05,33.79,2500,2065.69,2.21,0.985
2023-04-02 12:00:00,VH-023,Van,RT-040,Hyderabad,Delhi,899.48,Medium,Storm,32.07,32.05,74.96,93.1,1200,750.63,-0.02,0.806
2023-04-02 18:00:00,VH-030,Truck,RT-020,Bangalore,Chennai,784.97,Low,Fog,23.26,25.95,130.83,143.71,5000,4453.8,2.69,0.816
2023-04-03 00:00:00,VH-022,Van,RT-035,Chennai,Delhi,791.88,Severe,Rain,35.55,36.85,65.99,66.94,1200,1000.89,1.3,0.951
2023-04-03 06:00:00,VH-004,Mini-Truck,RT-020,Hyderabad,Pune,728.98,High,Rain,24.92,27.54,72.9,85.96,2500,1621.17,2.62,0.767
2023-04-03 12:00:00,VH-030,Van,RT-002,Chennai,Mumbai,737.87,High,Rain,22.93,23.18,61.49,67.06,1200,365.53,0.24,0.907
2023-04-03 18:00:00,VH-012,Truck,RT-015,Pune,Bangalore,298.88,Medium,Rain,8.68,9.84,49.81,51.74,5000,4281.87,1.16,0.85
2023-04-04 00:00:00,VH-014,Bike,RT-036,Kolkata,Delhi,355.82,Low,Fog,7.91,9.37,10.17,9.99,80,47.89,1.46,0.859
2023-04-04 06:00:00,VH-020,Bike,RT-022,Delhi,Bangalore,212.27,Low,Storm,5.9,5.97,6.06,6.74,80,66.77,0.07,0.889
2023-04-04 12:00:00,VH-017,Mini-Truck,RT-022,Mumbai,Bangalore,561.35,Low,Rain,12.47,13.99,56.13,57.98,2500,2476.67,1.51,0.863
2023-04-04 18:00:00,VH-005,Bike,RT-015,Kolkata,Mumbai,471.98,High,Storm,20.17,21.74,13.49,12.26,80,45.84,1.57,1.021
2023-04-05 00:00:00,VH-025,Van,RT-030,Delhi,Mumbai,348.37,Low,Rain,7.04,8.31,29.03,32.02,1200,872.26,1.28,0.767
2023-04-05 06:00:00,VH-009,Truck,RT-040,Bangalore,Hyderabad,551.04,Severe,Storm,45.35,47.98,91.84,108.79,5000,4372.49,2.63,0.798
2023-04-05 12:00:00,VH-018,Van,RT-038,Pune,Mumbai,860.42,High,Storm,40.11,39.98,71.7,69.44,1200,367.26,-0.13,1.036
2023-04-05 18:00:00,VH-020,Truck,RT-009,Pune,Delhi,586.25,Medium,Rain,17.03,20.15,97.71,96.26,5000,5208.14,3.12,0.858
2023-04-06 00:00:00,VH-028,Truck,RT-024,Bangalore,Hyderabad,63.64,Medium,Clear,1.66,4.92,10.61,10.85,5000,1905.68,3.26,0.33
2023-04-06 06:00:00,VH-007,Van,RT-011,Mumbai,Chennai,442.43,High,Fog,16.5,17.25,36.87,36.86,1200,655.0,0.75,0.957
2023-04-06 12:00:00,VH-028,Mini-Truck,RT-035,Pune,Delhi,724.69,Low,Rain,16.1,17.9,72.47,73.12,2500,1970.67,1.79,0.892
2023-04-06 18:00:00,VH-015,Truck,RT-003,Mumbai,Chennai,647.37,Severe,Fog,42.63,43.43,107.9,112.72,5000,1987.54,0.81,0.939
2023-04-07 00:00:00,VH-030,Van,RT-001,Hyderabad,Mumbai,171.22,High,Fog,6.39,8.71,14.27,13.75,1200,864.16,2.32,0.761
2023-04-07 06:00:00,VH-023,Mini-Truck,RT-017,Delhi,Chennai,641.05,Severe,Rain,31.66,31.85,64.11,70.42,2500,1263.13,0.2,0.905
2023-04-07 12:00:00,VH-030,Van,RT-006,Hyderabad,Delhi,867.0,Severe,Storm,58.38,59.97,72.25,85.41,1200,888.22,1.59,0.824
2023-04-07 18:00:00,VH-007,Van,RT-008,Hyderabad,Bangalore,48.64,High,Clear,1.36,3.5,4.05,5.0,1200,937.55,2.14,0.315
2023-04-08 00:00:00,VH-020,Bike,RT-034,Kolkata,Bangalore,739.08,High,Storm,31.58,34.66,21.12,20.69,80,37.57,3.07,0.93
2023-04-08 06:00:00,VH-025,Van,RT-014,Hyderabad,Chennai,553.77,Low,Clear,10.07,11.39,46.15,55.1,1200,1224.02,1.32,0.74
2023-04-08 12:00:00,VH-025,Mini-Truck,RT-036,Mumbai,Pune,324.55,Low,Rain,7.21,7.89,32.45,38.08,2500,1299.61,0.68,0.779
2023-04-08 18:00:00,VH-025,Truck,RT-033,Kolkata,Delhi,742.13,High,Rain,28.19,29.56,123.69,140.22,5000,1882.14,1.37,0.841
2023-04-09 00:00:00,VH-010,Bike,RT-010,Delhi,Chennai,565.23,Severe,Clear,20.93,22.41,16.15,17.85,80,34.75,1.47,0.845
2023-04-09 06:00:00,VH-018,Van,RT-023,Delhi,Chennai,665.82,Medium,Rain,15.82,18.82,55.48,54.15,1200,451.89,2.99,0.862
2023-04-09 12:00:00,VH-026,Van,RT-034,Mumbai,Bangalore,31.04,Low,Storm,0.94,3.12,2.59,2.88,1200,884.83,2.18,0.271
2023-04-09 18:00:00,VH-029,Van,RT-004,Chennai,Pune,216.43,Medium,Fog,6.17,7.42,18.04,19.99,1200,836.9,1.25,0.751
2023-04-10 00:00:00,VH-022,Bike,RT-003,Kolkata,Delhi,889.13,Medium,Clear,17.43,17.74,25.4,29.04,80,49.88,0.3,0.86
2023-04-10 06:00:00,VH-009,Van,RT-022,Bangalore,Mumbai,391.1,Severe,Clear,15.8,18.26,32.59,37.23,1200,1311.61,2.46,0.758
2023-04-10 12:00:00,VH-001,Mini-Truck,RT-029,Bangalore,Mumbai,124.27,Severe,Rain,6.14,6.32,12.43,14.33,2500,1906.77,0.19,0.842
2023-04-10 18:00:00,VH-010,Mini-Truck,RT-008,Delhi,Pune,254.0,High,Rain,8.68,8.78,25.4,23.62,2500,2538.38,0.09,1.064
2023-04-11 00:00:00,VH-023,Van,RT-040,Pune,Hyderabad,180.76,Severe,Clear,7.3,8.3,15.06,14.75,1200,700.8,1.0,0.899
2023-04-11 06:00:00,VH-008,Bike,RT-014,Chennai,Pune,71.79,Medium,Rain,1.56,3.28,2.05,1.89,80,75.22,1.72,0.516
2023-04-11 12:00:00,VH-002,Truck,RT-040,Kolkata,Pune,218.0,Medium,Rain,6.33,8.13,36.33,43.89,5000,4103.51,1.8,0.645
2023-04-11 18:00:00,VH-020,Bike,RT-001,Mumbai,Delhi,484.33,Severe,Clear,17.94,18.94,13.84,14.07,80,66.85,1.0,0.932
2023-04-12 00:00:00,VH-018,Van,RT-001,Kolkata,Pune,894.78,High,Clear,25.03,27.28,74.57,81.67,1200,1061.42,2.25,0.838
2023-04-12 06:00:00,VH-002,Truck,RT-022,Chennai,Hyderabad,424.03,Severe,Storm,34.9,34.92,70.67,77.51,5000,5330.5,0.02,0.911
2023-04-12 12:00:00,VH-001,Bike,RT-026,Chennai,Delhi,166.02,Severe,Clear,6.15,8.5,4.74,4.6,80,58.29,2.35,0.745
2023-04-12 18:00:00,VH-011,Van,RT-006,Bangalore,Delhi,96.04,High,Storm,4.48,5.94,8.0,9.32,1200,693.67,1.47,0.647
2023-04-13 00:00:00,VH-017,Bike,RT-012,Hyderabad,Chennai,601.77,Severe,Fog,29.72,32.46,17.19,21.05,80,39.02,2.74,0.748
2023-04-13 06:00:00,VH-010,Bike,RT-016,Hyderabad,Kolkata,365.39,Low,Fog,8.12,8.48,10.44,13.02,80,83.33,0.36,0.767
2023-04-13 12:00:00,VH-019,Mini-Truck,RT-025,Bangalore,Pune,490.56,Low,Storm,16.35,19.27,49.06,53.1,2500,1997.17,2.92,0.784
2023-04-13 18:00:00,VH-026,Van,RT-010,Pune,Mumbai,89.32,Medium,Storm,3.18,5.78,7.44,7.03,1200,1153.02,2.59,0.583
2023-04-14 00:00:00,VH-019,Van,RT-022,Pune,Delhi,706.0,Severe,Rain,31.69,34.12,58.83,53.69,1200,651.0,2.42,1.018
2023-04-14 06:00:00,VH-025,Mini-Truck,RT-013,Bangalore,Mumbai,244.17,Severe,Clear,10.85,11.98,24.42,22.72,2500,2623.92,1.13,0.973
2023-04-14 12:00:00,VH-019,Mini-Truck,RT-031,Chennai,Bangalore,502.88,High,Clear,15.47,16.4,50.29,52.25,2500,1644.41,0.93,0.908
2023-04-14 18:00:00,VH-017,Truck,RT-010,Hyderabad,Delhi,544.53,High,Storm,31.03,32.74,90.75,110.88,5000,3487.85,1.71,0.776
2023-04-15 00:00:00,VH-017,Truck,RT-023,Mumbai,Pune,893.02,High,Clear,30.53,33.48,148.84,144.82,5000,5222.38,2.95,0.937
2023-04-15 06:00:00,VH-009,Van,RT-010,Chennai,Pune,113.57,Severe,Fog,6.12,8.94,9.46,9.78,1200,1202.86,2.82,0.662
2023-04-15 12:00:00,VH-014,Mini-Truck,RT-018,Bangalore,Hyderabad,782.57,Medium,Storm,30.69,33.47,78.26,92.07,2500,1359.36,2.78,0.779
2023-04-15 18:00:00,VH-030,Bike,RT-009,Delhi,Kolkata,82.02,Low,Clear,1.37,2.66,2.34,2.25,80,68.48,1.29,0.535
2023-04-16 00:00:00,VH-015,Mini-Truck,RT-003,Kolkata,Hyderabad,318.03,Severe,Fog,18.85,22.26,31.8,35.76,2500,2394.96,3.41,0.753
2023-04-16 06:00:00,VH-022,Van,RT-036,Delhi,Pune,127.95,Medium,Clear,2.74,5.73,10.66,13.04,1200,827.58,2.99,0.391
2023-04-16 12:00:00,VH-029,Truck,RT-016,Mumbai,Delhi,549.57,High,Storm,31.31,33.94,91.59,88.04,5000,3510.26,2.63,0.96
2023-04-16 18:00:00,VH-019,Truck,RT-011,Delhi,Mumbai,364.81,High,Clear,12.47,12.81,60.8,62.54,5000,1772.69,0.34,0.946
2023-04-17 00:00:00,VH-018,Bike,RT-008,Kolkata,Delhi,32.97,Medium,Rain,0.72,1.02,0.94,1.17,80,59.17,0.3,0.57
2023-04-17 06:00:00,VH-020,Van,RT-016,Hyderabad,Bangalore,869.58,Severe,Fog,46.85,48.25,72.47,73.13,1200,845.9,1.4,0.962
2023-04-17 12:00:00,VH-011,Bike,RT-025,Kolkata,Delhi,401.17,Medium,Storm,13.11,13.3,11.46,12.89,80,37.83,0.19,0.877
2023-04-17 18:00:00,VH-019,Van,RT-039,Bangalore,Chennai,561.43,Medium,Fog,16.01,18.22,46.79,44.6,1200,418.9,2.21,0.922
2023-04-18 00:00:00,VH-013,Truck,RT-019,Bangalore,Mumbai,704.88,Low,Rain,17.4,18.91,117.48,108.12,5000,5479.47,1.5,1.0
2023-04-18 06:00:00,VH-009,Mini-Truck,RT-017,Hyderabad,Delhi,61.42,Severe,Fog,3.64,6.01,6.14,7.64,2500,1228.36,2.37,0.487
2023-04-18 12:00:00,VH-016,Bike,RT-007,Kolkata,Delhi,136.6,Medium,Fog,3.57,3.82,3.9,3.93,80,30.47,0.25,0.929
2023-04-18 18:00:00,VH-009,Bike,RT-016,Bangalore,Delhi,626.02,High,Storm,26.75,26.78,17.89,19.29,80,87.79,0.03,0.926
2023-04-19 00:00:00,VH-023,Van,RT-019,Delhi,Bangalore,734.43,Medium,Clear,15.71,17.79,61.2,61.64,1200,958.94,2.08,0.877
2023-04-19 06:00:00,VH-002,Truck,RT-020,Hyderabad,Chennai,479.07,Low,Fog,14.19,15.57,79.84,75.51,5000,5046.42,1.38,0.964
2023-04-19 12:00:00,VH-011,Van,RT-009,Mumbai,Hyderabad,410.31,Severe,Rain,18.42,18.94,34.19,35.17,1200,757.56,0.52,0.945
2023-04-19 18:00:00,VH-020,Van,RT-036,Pune,Mumbai,746.51,Medium,Storm,26.61,29.13,62.21,72.74,1200,370.59,2.51,0.781
2023-04-20 00:00:00,VH-028,Mini-Truck,RT-007,Hyderabad,Pune,380.38,Medium,Clear,8.95,10.53,38.04,34.49,2500,1269.63,1.58,0.937
2023-04-20 06:00:00,VH-030,Van,RT-011,Kolkata,Hyderabad,686.66,High,Rain,21.34,21.65,57.22,62.22,1200,566.59,0.31,0.907
2023-04-20 12:00:00,VH-005,Bike,RT-036,Mumbai,Hyderabad,20.79,Severe,Rain,0.86,1.55,0.59,0.74,80,75.3,0.69,0.445
2023-04-20 18:00:00,VH-006,Van,RT-016,Chennai,Kolkata,864.02,Medium,Storm,30.8,32.41,72.0,67.57,1200,886.04,1.61,1.013
2023-04-21 00:00:00,VH-023,Truck,RT-038,Hyderabad,Kolkata,414.4,High,Storm,23.61,26.54,69.07,64.53,5000,3452.96,2.92,0.952
2023-04-21 06:00:00,VH-026,Van,RT-004,Delhi,Hyderabad,143.54,Medium,Storm,5.12,6.12,11.96,13.85,1200,816.98,1.0,0.722
2023-04-21 12:00:00,VH-003,Truck,RT-021,Mumbai,Kolkata,344.54,High,Storm,19.63,20.89,57.42,60.92,5000,4640.07,1.26,0.886
2023-04-21 18:00:00,VH-012,Van,RT-019,Hyderabad,Chennai,803.96,Severe,Storm,54.14,57.47,67.0,78.75,1200,662.79,3.33,0.801
2023-04-22 00:00:00,VH-027,Truck,RT-037,Kolkata,Delhi,622.44,High,Rain,23.64,25.06,103.74,102.61,5000,4863.49,1.42,0.954
2023-04-22 06:00:00,VH-017,Truck,RT-031,Hyderabad,Pune,44.2,Severe,Rain,2.43,5.56,7.37,7.82,5000,4048.81,3.14,0.411
2023-04-22 12:00:00,VH-024,Bike,RT-007,Pune,Chennai,596.82,Low,Fog,13.26,16.37,17.05,19.15,80,63.29,3.11,0.721
2023-04-22 18:00:00,VH-026,Mini-Truck,RT-020,Mumbai,Bangalore,69.32,Severe,Rain,3.42,5.14,6.93,6.6,2500,2224.87,1.72,0.699
2023-04-23 00:00:00,VH-011,Truck,RT-030,Bangalore,Delhi,465.88,Severe,Storm,38.34,40.66,77.65,71.01,5000,1839.17,2.32,1.031
2023-04-23 06:00:00,VH-016,Mini-Truck,RT-008,Chennai,Hyderabad,647.53,Medium,Storm,25.39,25.46,64.75,59.89,2500,774.22,0.07,1.078
2023-04-23 12:00:00,VH-009,Van,RT-034,Chennai,Delhi,861.29,Severe,Rain,38.67,41.19,71.77,73.47,1200,644.67,2.53,0.917
2023-04-23 18:00:00,VH-018,Van,RT-019,Delhi,Bangalore,321.24,Low,Fog,7.79,10.45,26.77,30.29,1200,537.79,2.67,0.658
2023-04-24 00:00:00,VH-023,Van,RT-022,Hyderabad,Delhi,164.96,Medium,Clear,3.53,3.69,13.75,15.55,1200,1093.8,0.16,0.845
2023-04-24 06:00:00,VH-012,Bike,RT-004,Delhi,Chennai,245.89,Medium,Rain,5.36,5.23,7.03,6.52,80,85.94,-0.12,1.102
2023-04-24 12:00:00,VH-026,Bike,RT-010,Chennai,Hyderabad,272.95,Severe,Storm,16.85,19.49,7.8,8.72,80,48.44,2.65,0.773
2023-04-24 18:00:00,VH-027,Van,RT-002,Mumbai,Chennai,193.06,Medium,Fog,5.51,5.76,16.09,17.94,1200,1103.65,0.25,0.858
2023-04-25 00:00:00,VH-004,Mini-Truck,RT-007,Kolkata,Bangalore,583.07,Medium,Fog,18.29,20.05,58.31,53.33,2500,2686.98,1.76,0.997
2023-04-25 06:00:00,VH-004,Truck,RT-001,Chennai,Bangalore,720.86,Low,Rain,17.8,18.68,120.14,149.34,5000,3907.53,0.88,0.766
2023-04-25 12:00:00,VH-024,Mini-Truck,RT-012,Delhi,Pune,528.36,Severe,Clear,23.48,26.05,52.84,62.56,2500,2062.96,2.57,0.761
2023-04-25 18:00:00,VH-004,Truck,RT-036,Bangalore,Chennai,124.01,High,Clear,4.24,5.29,20.67,25.31,5000,2398.46,1.05,0.654
2023-04-26 00:00:00,VH-017,Bike,RT-021,Mumbai,Pune,341.23,High,Clear,8.75,10.15,9.75,10.27,80,63.23,1.4,0.818
2023-04-26 06:00:00,VH-012,Mini-Truck,RT-016,Mumbai,Hyderabad,849.34,Low,Clear,16.99,17.68,84.93,80.05,2500,1144.94,0.69,1.02
2023-04-26 12:00:00,VH-014,Bike,RT-027,Delhi,Kolkata,799.36,Severe,Rain,32.9,35.09,22.84,22.84,80,76.22,2.19,0.938
2023-04-26 18:00:00,VH-025,Truck,RT-018,Bangalore,Delhi,776.62,High,Clear,26.55,29.48,129.44,158.12,5000,2508.96,2.93,0.737
2023-04-27 00:00:00,VH-007,Truck,RT-016,Delhi,Bangalore,681.99,High,Clear,23.32,24.82,113.66,135.79,5000,4413.96,1.5,0.786
2023-04-27 06:00:00,VH-017,Van,RT-012,Kolkata,Mumbai,701.04,Severe,Clear,28.32,30.55,58.42,56.21,1200,883.23,2.23,0.964
2023-04-27 12:00:00,VH-023,Mini-Truck,RT-030,Delhi,Kolkata,886.36,Severe,Fog,52.52,55.79,88.64,81.11,2500,1079.63,3.27,1.029
2023-04-27 18:00:00,VH-002,Mini-Truck,RT-030,Kolkata,Delhi,127.24,Low,Storm,4.24,6.73,12.72,15.09,2500,1177.02,2.49,0.531
2023-04-28 00:00:00,VH-013,Truck,RT-036,Pune,Kolkata,460.21,High,Storm,26.22,29.13,76.7,88.7,5000,3668.95,2.91,0.778
2023-04-28 06:00:00,VH-021,Van,RT-023,Delhi,Mumbai,535.41,Medium,Clear,11.45,13.13,44.62,44.8,1200,902.42,1.68,0.868
2023-04-28 12:00:00,VH-004,Bike,RT-016,Pune,Kolkata,623.11,Medium,Storm,20.36,23.39,17.8,19.99,80,72.71,3.03,0.775
2023-04-28 18:00:00,VH-025,Mini-Truck,RT-003,Mumbai,Chennai,152.46,Medium,Clear,3.59,5.1,15.25,13.77,2500,1243.36,1.51,0.779
2023-04-29 00:00:00,VH-026,Truck,RT-028,Chennai,Hyderabad,656.55,Low,Rain,16.21,19.68,109.43,102.28,5000,3105.98,3.47,0.881
2023-04-29 06:00:00,VH-026,Mini-Truck,RT-030,Pune,Bangalore,722.06,Low,Fog,19.26,19.81,72.21,79.01,2500,2216.14,0.55,0.888
2023-04-29 12:00:00,VH-015,Van,RT-017,Pune,Hyderabad,558.23,Severe,Clear,22.55,23.05,46.52,47.65,1200,1112.44,0.5,0.955
2023-04-29 18:00:00,VH-028,Mini-Truck,RT-010,Kolkata,Bangalore,503.26,High,Rain,17.21,17.02,50.33,58.7,2500,820.62,-0.18,0.866
2023-04-30 00:00:00,VH-002,Truck,RT-028,Kolkata,Delhi,673.7,Severe,Rain,36.97,37.52,112.28,138.71,5000,2971.76,0.55,0.798
2023-04-30 06:00:00,VH-001,Mini-Truck,RT-037,Chennai,Mumbai,300.97,Low,Storm,10.03,10.38,30.1,30.31,2500,2503.3,0.35,0.96
2023-04-30 12:00:00,VH-008,Truck,RT-017,Mumbai,Bangalore,896.74,Low,Storm,33.21,34.38,149.46,157.98,5000,4388.28,1.16,0.914
2023-04-30 18:00:00,VH-024,Mini-Truck,RT-038,Delhi,Chennai,798.71,Severe,Rain,39.44,41.44,79.87,82.83,2500,1575.24,1.99,0.918
2023-05-01 00:00:00,VH-020,Truck,RT-010,Hyderabad,Bangalore,629.1,High,Clear,21.51,21.32,104.85,117.1,5000,2921.97,-0.19,0.903
2023-05-01 06:00:00,VH-018,Van,RT-017,Hyderabad,Chennai,716.84,Medium,Rain,17.04,17.18,59.74,66.06,1200,821.73,0.14,0.897
2023-05-01 12:00:00,VH-013,Van,RT-027,Hyderabad,Mumbai,581.67,High,Storm,27.12,27.16,48.47,53.46,1200,899.03,0.04,0.905
2023-05-01 18:00:00,VH-028,Bike,RT-028,Hyderabad,Kolkata,508.99,Low,Rain,9.43,11.46,14.54,16.53,80,75.52,2.03,0.724
2023-05-02 00:00:00,VH-014,Van,RT-034,Pune,Bangalore,250.14,Low,Rain,5.05,7.91,20.85,22.4,1200,433.98,2.85,0.595
2023-05-02 06:00:00,VH-021,Bike,RT-015,Kolkata,Chennai,62.11,Severe,Fog,3.07,4.1,1.77,2.08,80,69.29,1.04,0.636
2023-05-02 12:00:00,VH-020,Bike,RT-036,Mumbai,Bangalore,711.87,Low,Storm,19.77,21.49,20.34,21.44,80,33.44,1.71,0.873
2023-05-02 18:00:00,VH-026,Mini-Truck,RT-024,Pune,Kolkata,302.09,High,Fog,12.39,13.8,30.21,28.13,2500,1191.22,1.41,0.965
2023-05-03 00:00:00,VH-003,Van,RT-025,Bangalore,Chennai,542.42,Medium,Rain,12.89,15.41,45.2,56.48,1200,1255.79,2.52,0.669
2023-05-03 06:00:00,VH-010,Van,RT-032,Delhi,Mumbai,581.88,Severe,Rain,26.12,27.48,48.49,54.44,1200,1114.23,1.36,0.847
2023-05-03 12:00:00,VH-002,Truck,RT-002,Hyderabad,Bangalore,115.32,Low,Clear,2.56,3.88,19.22,22.95,5000,3035.33,1.32,0.553
2023-05-03 18:00:00,VH-009,Mini-Truck,RT-001,Bangalore,Mumbai,518.97,High,Fog,21.29,23.27,51.9,50.06,2500,1474.47,1.97,0.949
2023-05-04 00:00:00,VH-010,Mini-Truck,RT-001,Delhi,Hyderabad,307.72,Low,Rain,6.84,6.74,30.77,27.95,2500,2413.39,-0.1,1.118
2023-05-04 06:00:00,VH-027,Truck,RT-015,Chennai,Delhi,253.03,Severe,Storm,20.83,22.54,42.17,42.36,5000,5262.72,1.72,0.92
2023-05-04 12:00:00,VH-026,Mini-Truck,RT-016,Delhi,Pune,240.77,Medium,Fog,7.55,8.94,24.08,29.02,2500,2433.87,1.39,0.701
2023-05-04 18:00:00,VH-016,Truck,RT-034,Bangalore,Kolkata,175.63,Low,Fog,5.2,7.97,29.27,31.04,5000,3431.88,2.77,0.615
2023-05-05 00:00:00,VH-027,Mini-Truck,RT-005,Pune,Chennai,128.8,Severe,Storm,9.54,9.64,12.88,14.87,2500,1742.92,0.1,0.857
2023-05-05 06:00:00,VH-006,Truck,RT-022,Delhi,Bangalore,398.8,Severe,Clear,19.69,22.19,66.47,77.63,5000,2135.63,2.5,0.76
2023-05-05 12:00:00,VH-013,Mini-Truck,RT-019,Delhi,Bangalore,553.1,High,Clear,17.02,17.32,55.31,64.32,2500,2063.91,0.3,0.845
2023-05-05 18:00:00,VH-006,Truck,RT-032,Kolkata,Bangalore,861.39,Medium,Fog,30.03,30.08,143.56,132.07,5000,2628.75,0.06,1.085
2023-05-06 00:00:00,VH-030,Mini-Truck,RT-007,Bangalore,Delhi,242.92,Medium,Rain,6.35,7.06,24.29,29.57,2500,1249.09,0.71,0.739
2023-05-06 06:00:00,VH-001,Mini-Truck,RT-012,Bangalore,Kolkata,252.04,Severe,Rain,12.45,15.06,25.2,26.65,2500,2303.42,2.61,0.782
2023-05-06 12:00:00,VH-009,Mini-Truck,RT-026,Kolkata,Chennai,68.18,Medium,Fog,2.14,3.74,6.82,6.22,2500,875.31,1.6,0.627
2023-05-06 18:00:00,VH-016,Bike,RT-034,Delhi,Pune,816.73,High,Clear,20.94,21.26,23.34,25.35,80,50.31,0.32,0.907
2023-05-07 00:00:00,VH-030,Bike,RT-002,Pune,Kolkata,319.14,Low,Rain,5.91,9.04,9.12,8.28,80,66.48,3.13,0.72
2023-05-07 06:00:00,VH-001,Van,RT-013,Hyderabad,Kolkata,867.42,Low,Rain,17.52,19.4,72.29,88.76,1200,410.17,1.87,0.736
2023-05-07 12:00:00,VH-026,Bike,RT-018,Kolkata,Pune,382.73,High,Fog,13.08,13.85,10.94,12.64,80,86.8,0.76,0.818
